"TIME","GEO","GEO_LABEL","AGE","SEX","UNIT","Value"
"2019","UK","United Kingdom","25 years or over","Total","Percentage","2.7"
"2019","UK","United Kingdom","25 years or over","Males","Percentage","2.7"
"2019","UK","United Kingdom","25 years or over","Females","Percentage","2.7"
"2019","UKC","North East (UK)","25 years or over","Total","Percentage","4.2"
"2019","UKC","North East (UK)","25 years or over","Males","Percentage","4.5"
"2019","UKC","North East (UK)","25 years or over","Females","Percentage","3.8"
"2019","UKC1","Tees Valley and Durham","25 years or over","Total","Percentage","4.3"
"2019","UKC1","Tees Valley and Durham","25 years or over","Males","Percentage","4.5"
"2019","UKC1","Tees Valley and Durham","25 years or over","Females","Percentage","4.1"
"2019","UKC2","Northumberland and Tyne and Wear","25 years or over","Total","Percentage","4.1"
"2019","UKC2","Northumberland and Tyne and Wear","25 years or over","Males","Percentage","4.6"
"2019","UKC2","Northumberland and Tyne and Wear","25 years or over","Females","Percentage","3.7"
"2019","UKD","North West (UK)","25 years or over","Total","Percentage","2.7"
"2019","UKD","North West (UK)","25 years or over","Males","Percentage","2.7"
"2019","UKD","North West (UK)","25 years or over","Females","Percentage","2.7"
"2019","UKD1","Cumbria","25 years or over","Total","Percentage",":"
"2019","UKD1","Cumbria","25 years or over","Males","Percentage",":"
"2019","UKD1","Cumbria","25 years or over","Females","Percentage",":"
"2019","UKD3","Greater Manchester","25 years or over","Total","Percentage","3.1"
"2019","UKD3","Greater Manchester","25 years or over","Males","Percentage","2.7"
"2019","UKD3","Greater Manchester","25 years or over","Females","Percentage","3.6"
"2019","UKD4","Lancashire","25 years or over","Total","Percentage","2.6"
"2019","UKD4","Lancashire","25 years or over","Males","Percentage","3.0"
"2019","UKD4","Lancashire","25 years or over","Females","Percentage","2.1"
"2019","UKD6","Cheshire","25 years or over","Total","Percentage","2.3"
"2019","UKD6","Cheshire","25 years or over","Males","Percentage","2.0"
"2019","UKD6","Cheshire","25 years or over","Females","Percentage","2.6"
"2019","UKD7","Merseyside","25 years or over","Total","Percentage","2.8"
"2019","UKD7","Merseyside","25 years or over","Males","Percentage","3.4"
"2019","UKD7","Merseyside","25 years or over","Females","Percentage","2.3"
"2019","UKE","Yorkshire and The Humber","25 years or over","Total","Percentage","3.1"
"2019","UKE","Yorkshire and The Humber","25 years or over","Males","Percentage","3.0"
"2019","UKE","Yorkshire and The Humber","25 years or over","Females","Percentage","3.2"
"2019","UKE1","East Yorkshire and Northern Lincolnshire","25 years or over","Total","Percentage","3.6"
"2019","UKE1","East Yorkshire and Northern Lincolnshire","25 years or over","Males","Percentage","3.5"
"2019","UKE1","East Yorkshire and Northern Lincolnshire","25 years or over","Females","Percentage","3.7"
"2019","UKE2","North Yorkshire","25 years or over","Total","Percentage","1.9"
"2019","UKE2","North Yorkshire","25 years or over","Males","Percentage","2.1"
"2019","UKE2","North Yorkshire","25 years or over","Females","Percentage",":"
"2019","UKE3","South Yorkshire","25 years or over","Total","Percentage","3.6"
"2019","UKE3","South Yorkshire","25 years or over","Males","Percentage","3.4"
"2019","UKE3","South Yorkshire","25 years or over","Females","Percentage","3.8"
"2019","UKE4","West Yorkshire","25 years or over","Total","Percentage","3.1"
"2019","UKE4","West Yorkshire","25 years or over","Males","Percentage","3.0"
"2019","UKE4","West Yorkshire","25 years or over","Females","Percentage","3.2"
"2019","UKF","East Midlands (UK)","25 years or over","Total","Percentage","2.8"
"2019","UKF","East Midlands (UK)","25 years or over","Males","Percentage","2.7"
"2019","UKF","East Midlands (UK)","25 years or over","Females","Percentage","2.8"
"2019","UKF1","Derbyshire and Nottinghamshire","25 years or over","Total","Percentage","2.6"
"2019","UKF1","Derbyshire and Nottinghamshire","25 years or over","Males","Percentage","2.5"
"2019","UKF1","Derbyshire and Nottinghamshire","25 years or over","Females","Percentage","2.7"
"2019","UKF2","Leicestershire, Rutland and Northamptonshire","25 years or over","Total","Percentage","3.0"
"2019","UKF2","Leicestershire, Rutland and Northamptonshire","25 years or over","Males","Percentage","3.1"
"2019","UKF2","Leicestershire, Rutland and Northamptonshire","25 years or over","Females","Percentage","2.8"
"2019","UKF3","Lincolnshire","25 years or over","Total","Percentage","2.7"
"2019","UKF3","Lincolnshire","25 years or over","Males","Percentage",":"
"2019","UKF3","Lincolnshire","25 years or over","Females","Percentage","3.5"
"2019","UKG","West Midlands (UK)","25 years or over","Total","Percentage","3.1"
"2019","UKG","West Midlands (UK)","25 years or over","Males","Percentage","3.1"
"2019","UKG","West Midlands (UK)","25 years or over","Females","Percentage","3.1"
"2019","UKG1","Herefordshire, Worcestershire and Warwickshire","25 years or over","Total","Percentage","2.1"
"2019","UKG1","Herefordshire, Worcestershire and Warwickshire","25 years or over","Males","Percentage","2.3"
"2019","UKG1","Herefordshire, Worcestershire and Warwickshire","25 years or over","Females","Percentage","2.0"
"2019","UKG2","Shropshire and Staffordshire","25 years or over","Total","Percentage","1.9"
"2019","UKG2","Shropshire and Staffordshire","25 years or over","Males","Percentage","1.7"
"2019","UKG2","Shropshire and Staffordshire","25 years or over","Females","Percentage","2.2"
"2019","UKG3","West Midlands","25 years or over","Total","Percentage","4.3"
"2019","UKG3","West Midlands","25 years or over","Males","Percentage","4.3"
"2019","UKG3","West Midlands","25 years or over","Females","Percentage","4.3"
"2019","UKH","East of England","25 years or over","Total","Percentage","2.2"
"2019","UKH","East of England","25 years or over","Males","Percentage","2.0"
"2019","UKH","East of England","25 years or over","Females","Percentage","2.4"
"2019","UKH1","East Anglia","25 years or over","Total","Percentage","2.1"
"2019","UKH1","East Anglia","25 years or over","Males","Percentage","2.1"
"2019","UKH1","East Anglia","25 years or over","Females","Percentage","2.0"
"2019","UKH2","Bedfordshire and Hertfordshire","25 years or over","Total","Percentage","1.8"
"2019","UKH2","Bedfordshire and Hertfordshire","25 years or over","Males","Percentage","1.5"
"2019","UKH2","Bedfordshire and Hertfordshire","25 years or over","Females","Percentage","2.2"
"2019","UKH3","Essex","25 years or over","Total","Percentage","2.8"
"2019","UKH3","Essex","25 years or over","Males","Percentage","2.6"
"2019","UKH3","Essex","25 years or over","Females","Percentage","3.0"
"2019","UKI","London","25 years or over","Total","Percentage","3.1"
"2019","UKI","London","25 years or over","Males","Percentage","3.0"
"2019","UKI","London","25 years or over","Females","Percentage","3.3"
"2019","UKI1","Inner London (NUTS 2010)","25 years or over","Total","Percentage",":"
"2019","UKI1","Inner London (NUTS 2010)","25 years or over","Males","Percentage",":"
"2019","UKI1","Inner London (NUTS 2010)","25 years or over","Females","Percentage",":"
"2019","UKI2","Outer London (NUTS 2010)","25 years or over","Total","Percentage",":"
"2019","UKI2","Outer London (NUTS 2010)","25 years or over","Males","Percentage",":"
"2019","UKI2","Outer London (NUTS 2010)","25 years or over","Females","Percentage",":"
"2019","UKI3","Inner London - West","25 years or over","Total","Percentage","3.0"
"2019","UKI3","Inner London - West","25 years or over","Males","Percentage","1.7"
"2019","UKI3","Inner London - West","25 years or over","Females","Percentage","4.6"
"2019","UKI4","Inner London - East","25 years or over","Total","Percentage","2.6"
"2019","UKI4","Inner London - East","25 years or over","Males","Percentage","2.5"
"2019","UKI4","Inner London - East","25 years or over","Females","Percentage","2.7"
"2019","UKI5","Outer London - East and North East","25 years or over","Total","Percentage","3.2"
"2019","UKI5","Outer London - East and North East","25 years or over","Males","Percentage","3.2"
"2019","UKI5","Outer London - East and North East","25 years or over","Females","Percentage","3.1"
"2019","UKI6","Outer London - South","25 years or over","Total","Percentage","2.8"
"2019","UKI6","Outer London - South","25 years or over","Males","Percentage","2.4"
"2019","UKI6","Outer London - South","25 years or over","Females","Percentage","3.3"
"2019","UKI7","Outer London - West and North West","25 years or over","Total","Percentage","4.1"
"2019","UKI7","Outer London - West and North West","25 years or over","Males","Percentage","4.7"
"2019","UKI7","Outer London - West and North West","25 years or over","Females","Percentage","3.3"
"2019","UKJ","South East (UK)","25 years or over","Total","Percentage","2.2"
"2019","UKJ","South East (UK)","25 years or over","Males","Percentage","2.1"
"2019","UKJ","South East (UK)","25 years or over","Females","Percentage","2.4"
"2019","UKJ1","Berkshire, Buckinghamshire and Oxfordshire","25 years or over","Total","Percentage","2.0"
"2019","UKJ1","Berkshire, Buckinghamshire and Oxfordshire","25 years or over","Males","Percentage","1.8"
"2019","UKJ1","Berkshire, Buckinghamshire and Oxfordshire","25 years or over","Females","Percentage","2.4"
"2019","UKJ2","Surrey, East and West Sussex","25 years or over","Total","Percentage","1.7"
"2019","UKJ2","Surrey, East and West Sussex","25 years or over","Males","Percentage","1.8"
"2019","UKJ2","Surrey, East and West Sussex","25 years or over","Females","Percentage","1.7"
"2019","UKJ3","Hampshire and Isle of Wight","25 years or over","Total","Percentage","2.7"
"2019","UKJ3","Hampshire and Isle of Wight","25 years or over","Males","Percentage","2.5"
"2019","UKJ3","Hampshire and Isle of Wight","25 years or over","Females","Percentage","3.0"
"2019","UKJ4","Kent","25 years or over","Total","Percentage","2.8"
"2019","UKJ4","Kent","25 years or over","Males","Percentage","3.0"
"2019","UKJ4","Kent","25 years or over","Females","Percentage","2.7"
"2019","UKK","South West (UK)","25 years or over","Total","Percentage","1.7"
"2019","UKK","South West (UK)","25 years or over","Males","Percentage","1.8"
"2019","UKK","South West (UK)","25 years or over","Females","Percentage","1.6"
"2019","UKK1","Gloucestershire, Wiltshire and Bristol/Bath area","25 years or over","Total","Percentage","1.8"
"2019","UKK1","Gloucestershire, Wiltshire and Bristol/Bath area","25 years or over","Males","Percentage","1.8"
"2019","UKK1","Gloucestershire, Wiltshire and Bristol/Bath area","25 years or over","Females","Percentage","1.8"
"2019","UKK2","Dorset and Somerset","25 years or over","Total","Percentage","1.5"
"2019","UKK2","Dorset and Somerset","25 years or over","Males","Percentage",":"
"2019","UKK2","Dorset and Somerset","25 years or over","Females","Percentage","1.8"
"2019","UKK3","Cornwall and Isles of Scilly","25 years or over","Total","Percentage",":"
"2019","UKK3","Cornwall and Isles of Scilly","25 years or over","Males","Percentage",":"
"2019","UKK3","Cornwall and Isles of Scilly","25 years or over","Females","Percentage",":"
"2019","UKK4","Devon","25 years or over","Total","Percentage","1.9"
"2019","UKK4","Devon","25 years or over","Males","Percentage","2.4"
"2019","UKK4","Devon","25 years or over","Females","Percentage",":"
"2019","UKL","Wales","25 years or over","Total","Percentage","2.8"
"2019","UKL","Wales","25 years or over","Males","Percentage","2.7"
"2019","UKL","Wales","25 years or over","Females","Percentage","3.0"
"2019","UKL1","West Wales and The Valleys","25 years or over","Total","Percentage","3.1"
"2019","UKL1","West Wales and The Valleys","25 years or over","Males","Percentage","3.1"
"2019","UKL1","West Wales and The Valleys","25 years or over","Females","Percentage","3.2"
"2019","UKL2","East Wales","25 years or over","Total","Percentage","2.4"
"2019","UKL2","East Wales","25 years or over","Males","Percentage","2.2"
"2019","UKL2","East Wales","25 years or over","Females","Percentage","2.6"
"2019","UKM","Scotland","25 years or over","Total","Percentage","2.9"
"2019","UKM","Scotland","25 years or over","Males","Percentage","3.0"
"2019","UKM","Scotland","25 years or over","Females","Percentage","2.8"
"2019","UKM2","Eastern Scotland (NUTS 2013)","25 years or over","Total","Percentage",":"
"2019","UKM2","Eastern Scotland (NUTS 2013)","25 years or over","Males","Percentage",":"
"2019","UKM2","Eastern Scotland (NUTS 2013)","25 years or over","Females","Percentage",":"
"2019","UKM3","South Western Scotland (NUTS 2013)","25 years or over","Total","Percentage",":"
"2019","UKM3","South Western Scotland (NUTS 2013)","25 years or over","Males","Percentage",":"
"2019","UKM3","South Western Scotland (NUTS 2013)","25 years or over","Females","Percentage",":"
"2019","UKM5","North Eastern Scotland","25 years or over","Total","Percentage","3.1"
"2019","UKM5","North Eastern Scotland","25 years or over","Males","Percentage",":"
"2019","UKM5","North Eastern Scotland","25 years or over","Females","Percentage","4.0"
"2019","UKM6","Highlands and Islands","25 years or over","Total","Percentage",":"
"2019","UKM6","Highlands and Islands","25 years or over","Males","Percentage",":"
"2019","UKM6","Highlands and Islands","25 years or over","Females","Percentage",":"
"2019","UKM7","Eastern Scotland","25 years or over","Total","Percentage","2.7"
"2019","UKM7","Eastern Scotland","25 years or over","Males","Percentage","2.7"
"2019","UKM7","Eastern Scotland","25 years or over","Females","Percentage","2.7"
"2019","UKM8","West Central Scotland","25 years or over","Total","Percentage","4.1"
"2019","UKM8","West Central Scotland","25 years or over","Males","Percentage","4.9"
"2019","UKM8","West Central Scotland","25 years or over","Females","Percentage","3.3"
"2019","UKM9","Southern Scotland","25 years or over","Total","Percentage","2.2"
"2019","UKM9","Southern Scotland","25 years or over","Males","Percentage","2.1"
"2019","UKM9","Southern Scotland","25 years or over","Females","Percentage","2.3"
"2019","UKN","Northern Ireland (UK)","25 years or over","Total","Percentage","2.1"
"2019","UKN","Northern Ireland (UK)","25 years or over","Males","Percentage","2.5"
"2019","UKN","Northern Ireland (UK)","25 years or over","Females","Percentage","1.7"
"2019","UKN0","Northern Ireland (UK)","25 years or over","Total","Percentage","2.1"
"2019","UKN0","Northern Ireland (UK)","25 years or over","Males","Percentage","2.5"
"2019","UKN0","Northern Ireland (UK)","25 years or over","Females","Percentage","1.7"
"2019","ME","Montenegro","25 years or over","Total","Percentage","13.9"
"2019","ME","Montenegro","25 years or over","Males","Percentage","13.2"
"2019","ME","Montenegro","25 years or over","Females","Percentage","14.7"
"2019","ME0","Crna Gora","25 years or over","Total","Percentage","13.9"
"2019","ME0","Crna Gora","25 years or over","Males","Percentage","13.2"
"2019","ME0","Crna Gora","25 years or over","Females","Percentage","14.7"
"2019","ME00","Crna Gora","25 years or over","Total","Percentage","13.9"
"2019","ME00","Crna Gora","25 years or over","Males","Percentage","13.2"
"2019","ME00","Crna Gora","25 years or over","Females","Percentage","14.7"
"2019","MK","North Macedonia","25 years or over","Total","Percentage","15.6"
"2019","MK","North Macedonia","25 years or over","Males","Percentage","14.9"
"2019","MK","North Macedonia","25 years or over","Females","Percentage","16.6"
"2019","MK0","Severna Makedonija","25 years or over","Total","Percentage","15.6"
"2019","MK0","Severna Makedonija","25 years or over","Males","Percentage","14.9"
"2019","MK0","Severna Makedonija","25 years or over","Females","Percentage","16.6"
"2019","MK00","Severna Makedonija","25 years or over","Total","Percentage","15.6"
"2019","MK00","Severna Makedonija","25 years or over","Males","Percentage","14.9"
"2019","MK00","Severna Makedonija","25 years or over","Females","Percentage","16.6"
"2019","RS","Serbia","25 years or over","Total","Percentage","9.2"
"2019","RS","Serbia","25 years or over","Males","Percentage","8.5"
"2019","RS","Serbia","25 years or over","Females","Percentage","10.0"
"2019","RS1","Srbija - sever","25 years or over","Total","Percentage","7.7"
"2019","RS1","Srbija - sever","25 years or over","Males","Percentage","7.0"
"2019","RS1","Srbija - sever","25 years or over","Females","Percentage","8.5"
"2019","RS11","Beogradski region","25 years or over","Total","Percentage","7.4"
"2019","RS11","Beogradski region","25 years or over","Males","Percentage","6.4"
"2019","RS11","Beogradski region","25 years or over","Females","Percentage","8.5"
"2019","RS12","Region Vojvodine","25 years or over","Total","Percentage","7.9"
"2019","RS12","Region Vojvodine","25 years or over","Males","Percentage","7.5"
"2019","RS12","Region Vojvodine","25 years or over","Females","Percentage","8.4"
"2019","RS2","Srbija - jug","25 years or over","Total","Percentage","10.8"
"2019","RS2","Srbija - jug","25 years or over","Males","Percentage","10.1"
"2019","RS2","Srbija - jug","25 years or over","Females","Percentage","11.6"
"2019","RS21","Region Sumadije i Zapadne Srbije","25 years or over","Total","Percentage","10.1"
"2019","RS21","Region Sumadije i Zapadne Srbije","25 years or over","Males","Percentage","9.4"
"2019","RS21","Region Sumadije i Zapadne Srbije","25 years or over","Females","Percentage","10.9"
"2019","RS22","Region Juzne i Istocne Srbije","25 years or over","Total","Percentage","11.7"
"2019","RS22","Region Juzne i Istocne Srbije","25 years or over","Males","Percentage","11.0"
"2019","RS22","Region Juzne i Istocne Srbije","25 years or over","Females","Percentage","12.7"
"2019","TR","Turkey","25 years or over","Total","Percentage","11.5"
"2019","TR","Turkey","25 years or over","Males","Percentage","10.5"
"2019","TR","Turkey","25 years or over","Females","Percentage","13.5"
"2019","TR1","Istanbul","25 years or over","Total","Percentage","12.8"
"2019","TR1","Istanbul","25 years or over","Males","Percentage","11.2"
"2019","TR1","Istanbul","25 years or over","Females","Percentage","16.3"
"2019","TR10","Istanbul","25 years or over","Total","Percentage","12.8"
"2019","TR10","Istanbul","25 years or over","Males","Percentage","11.2"
"2019","TR10","Istanbul","25 years or over","Females","Percentage","16.3"
"2019","TR2","Bati Marmara","25 years or over","Total","Percentage","8.1"
"2019","TR2","Bati Marmara","25 years or over","Males","Percentage","6.5"
"2019","TR2","Bati Marmara","25 years or over","Females","Percentage","11.2"
"2019","TR21","Tekirdag, Edirne, Kirklareli","25 years or over","Total","Percentage","9.1"
"2019","TR21","Tekirdag, Edirne, Kirklareli","25 years or over","Males","Percentage","7.3"
"2019","TR21","Tekirdag, Edirne, Kirklareli","25 years or over","Females","Percentage","12.8"
"2019","TR22","Balikesir, Çanakkale","25 years or over","Total","Percentage","6.9"
"2019","TR22","Balikesir, Çanakkale","25 years or over","Males","Percentage","5.6"
"2019","TR22","Balikesir, Çanakkale","25 years or over","Females","Percentage","9.3"
"2019","TR3","Ege","25 years or over","Total","Percentage","10.3"
"2019","TR3","Ege","25 years or over","Males","Percentage","9.1"
"2019","TR3","Ege","25 years or over","Females","Percentage","12.6"
"2019","TR31","Izmir","25 years or over","Total","Percentage","14.0"
"2019","TR31","Izmir","25 years or over","Males","Percentage","12.0"
"2019","TR31","Izmir","25 years or over","Females","Percentage","17.8"
"2019","TR32","Aydin, Denizli, Mugla","25 years or over","Total","Percentage","7.8"
"2019","TR32","Aydin, Denizli, Mugla","25 years or over","Males","Percentage","6.8"
"2019","TR32","Aydin, Denizli, Mugla","25 years or over","Females","Percentage","9.4"
"2019","TR33","Manisa, Afyonkarahisar, Kütahya, Usak","25 years or over","Total","Percentage","7.7"
"2019","TR33","Manisa, Afyonkarahisar, Kütahya, Usak","25 years or over","Males","Percentage","7.2"
"2019","TR33","Manisa, Afyonkarahisar, Kütahya, Usak","25 years or over","Females","Percentage","8.7"
"2019","TR4","Dogu Marmara","25 years or over","Total","Percentage","10.1"
"2019","TR4","Dogu Marmara","25 years or over","Males","Percentage","9.0"
"2019","TR4","Dogu Marmara","25 years or over","Females","Percentage","12.5"
"2019","TR41","Bursa, Eskisehir, Bilecik","25 years or over","Total","Percentage","9.6"
"2019","TR41","Bursa, Eskisehir, Bilecik","25 years or over","Males","Percentage","8.6"
"2019","TR41","Bursa, Eskisehir, Bilecik","25 years or over","Females","Percentage","11.7"
"2019","TR42","Kocaeli, Sakarya, Düzce, Bolu, Yalova","25 years or over","Total","Percentage","10.6"
"2019","TR42","Kocaeli, Sakarya, Düzce, Bolu, Yalova","25 years or over","Males","Percentage","9.5"
"2019","TR42","Kocaeli, Sakarya, Düzce, Bolu, Yalova","25 years or over","Females","Percentage","13.2"
"2019","TR5","Bati Anadolu","25 years or over","Total","Percentage","10.6"
"2019","TR5","Bati Anadolu","25 years or over","Males","Percentage","8.9"
"2019","TR5","Bati Anadolu","25 years or over","Females","Percentage","14.2"
"2019","TR51","Ankara","25 years or over","Total","Percentage","12.3"
"2019","TR51","Ankara","25 years or over","Males","Percentage","10.0"
"2019","TR51","Ankara","25 years or over","Females","Percentage","16.9"
"2019","TR52","Konya, Karaman","25 years or over","Total","Percentage","6.2"
"2019","TR52","Konya, Karaman","25 years or over","Males","Percentage","6.0"
"2019","TR52","Konya, Karaman","25 years or over","Females","Percentage","6.5"
"2019","TR6","Akdeniz","25 years or over","Total","Percentage","12.3"
"2019","TR6","Akdeniz","25 years or over","Males","Percentage","11.1"
"2019","TR6","Akdeniz","25 years or over","Females","Percentage","14.8"
"2019","TR61","Antalya, Isparta, Burdur","25 years or over","Total","Percentage","11.5"
"2019","TR61","Antalya, Isparta, Burdur","25 years or over","Males","Percentage","9.7"
"2019","TR61","Antalya, Isparta, Burdur","25 years or over","Females","Percentage","14.8"
"2019","TR62","Adana, Mersin","25 years or over","Total","Percentage","10.4"
"2019","TR62","Adana, Mersin","25 years or over","Males","Percentage","9.5"
"2019","TR62","Adana, Mersin","25 years or over","Females","Percentage","12.3"
"2019","TR63","Hatay, Kahramanmaras, Osmaniye","25 years or over","Total","Percentage","15.8"
"2019","TR63","Hatay, Kahramanmaras, Osmaniye","25 years or over","Males","Percentage","14.7"
"2019","TR63","Hatay, Kahramanmaras, Osmaniye","25 years or over","Females","Percentage","18.4"
"2019","TR7","Orta Anadolu","25 years or over","Total","Percentage","11.2"
"2019","TR7","Orta Anadolu","25 years or over","Males","Percentage","10.2"
"2019","TR7","Orta Anadolu","25 years or over","Females","Percentage","13.7"
"2019","TR71","Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir","25 years or over","Total","Percentage","10.2"
"2019","TR71","Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir","25 years or over","Males","Percentage","8.8"
"2019","TR71","Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir","25 years or over","Females","Percentage","13.0"
"2019","TR72","Kayseri, Sivas, Yozgat","25 years or over","Total","Percentage","11.9"
"2019","TR72","Kayseri, Sivas, Yozgat","25 years or over","Males","Percentage","11.0"
"2019","TR72","Kayseri, Sivas, Yozgat","25 years or over","Females","Percentage","14.4"
"2019","TR8","Bati Karadeniz","25 years or over","Total","Percentage","6.8"
"2019","TR8","Bati Karadeniz","25 years or over","Males","Percentage","6.2"
"2019","TR8","Bati Karadeniz","25 years or over","Females","Percentage","7.9"
"2019","TR81","Zonguldak, Karabük, Bartin","25 years or over","Total","Percentage","7.6"
"2019","TR81","Zonguldak, Karabük, Bartin","25 years or over","Males","Percentage","5.8"
"2019","TR81","Zonguldak, Karabük, Bartin","25 years or over","Females","Percentage","10.7"
"2019","TR82","Kastamonu, Çankiri, Sinop","25 years or over","Total","Percentage","5.8"
"2019","TR82","Kastamonu, Çankiri, Sinop","25 years or over","Males","Percentage","4.7"
"2019","TR82","Kastamonu, Çankiri, Sinop","25 years or over","Females","Percentage","7.6"
"2019","TR83","Samsun, Tokat, Çorum, Amasya","25 years or over","Total","Percentage","6.8"
"2019","TR83","Samsun, Tokat, Çorum, Amasya","25 years or over","Males","Percentage","6.8"
"2019","TR83","Samsun, Tokat, Çorum, Amasya","25 years or over","Females","Percentage","6.9"
"2019","TR9","Dogu Karadeniz","25 years or over","Total","Percentage","8.0"
"2019","TR9","Dogu Karadeniz","25 years or over","Males","Percentage","7.4"
"2019","TR9","Dogu Karadeniz","25 years or over","Females","Percentage","8.8"
"2019","TR90","Trabzon, Ordu, Giresun, Rize, Artvin, Gümüshane","25 years or over","Total","Percentage","8.0"
"2019","TR90","Trabzon, Ordu, Giresun, Rize, Artvin, Gümüshane","25 years or over","Males","Percentage","7.4"
"2019","TR90","Trabzon, Ordu, Giresun, Rize, Artvin, Gümüshane","25 years or over","Females","Percentage","8.8"
"2019","TRA","Kuzeydogu Anadolu","25 years or over","Total","Percentage","8.3"
"2019","TRA","Kuzeydogu Anadolu","25 years or over","Males","Percentage","9.6"
"2019","TRA","Kuzeydogu Anadolu","25 years or over","Females","Percentage","5.4"
"2019","TRA1","Erzurum, Erzincan, Bayburt","25 years or over","Total","Percentage","8.8"
"2019","TRA1","Erzurum, Erzincan, Bayburt","25 years or over","Males","Percentage","9.8"
"2019","TRA1","Erzurum, Erzincan, Bayburt","25 years or over","Females","Percentage","6.5"
"2019","TRA2","Agri, Kars, Igdir, Ardahan","25 years or over","Total","Percentage","7.7"
"2019","TRA2","Agri, Kars, Igdir, Ardahan","25 years or over","Males","Percentage","9.4"
"2019","TRA2","Agri, Kars, Igdir, Ardahan","25 years or over","Females","Percentage","4.3"
"2019","TRB","Ortadogu Anadolu","25 years or over","Total","Percentage","15.5"
"2019","TRB","Ortadogu Anadolu","25 years or over","Males","Percentage","15.7"
"2019","TRB","Ortadogu Anadolu","25 years or over","Females","Percentage","14.9"
"2019","TRB1","Malatya, Elazig, Bingöl, Tunceli","25 years or over","Total","Percentage","8.5"
"2019","TRB1","Malatya, Elazig, Bingöl, Tunceli","25 years or over","Males","Percentage","8.1"
"2019","TRB1","Malatya, Elazig, Bingöl, Tunceli","25 years or over","Females","Percentage","9.4"
"2019","TRB2","Van, Mus, Bitlis, Hakkari","25 years or over","Total","Percentage","23.0"
"2019","TRB2","Van, Mus, Bitlis, Hakkari","25 years or over","Males","Percentage","23.3"
"2019","TRB2","Van, Mus, Bitlis, Hakkari","25 years or over","Females","Percentage","22.3"
"2019","TRC","Güneydogu Anadolu","25 years or over","Total","Percentage","19.0"
"2019","TRC","Güneydogu Anadolu","25 years or over","Males","Percentage","19.3"
"2019","TRC","Güneydogu Anadolu","25 years or over","Females","Percentage","18.0"
"2019","TRC1","Gaziantep, Adiyaman, Kilis","25 years or over","Total","Percentage","12.9"
"2019","TRC1","Gaziantep, Adiyaman, Kilis","25 years or over","Males","Percentage","13.2"
"2019","TRC1","Gaziantep, Adiyaman, Kilis","25 years or over","Females","Percentage","11.9"
"2019","TRC2","Sanliurfa, Diyarbakir","25 years or over","Total","Percentage","21.0"
"2019","TRC2","Sanliurfa, Diyarbakir","25 years or over","Males","Percentage","23.3"
"2019","TRC2","Sanliurfa, Diyarbakir","25 years or over","Females","Percentage","14.1"
"2019","TRC3","Mardin, Batman, Sirnak, Siirt","25 years or over","Total","Percentage","25.2"
"2019","TRC3","Mardin, Batman, Sirnak, Siirt","25 years or over","Males","Percentage","22.0"
"2019","TRC3","Mardin, Batman, Sirnak, Siirt","25 years or over","Females","Percentage","36.5"
