"TIME","GEO","UNIT","NA_ITEM","Value"
"2010","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"2010","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Gross domestic product at market prices","4,402.0"
"2011","European Union - 27 countries (from 2020)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.8"
"2011","European Union - 27 countries (from 2020)","Chain linked volumes, index 2005=100","Gross domestic product at market prices","106.9"
"2011","European Union - 27 countries (from 2020)","Current prices, million euro","Gross domestic product at market prices","11,321,808.8"
"2011","European Union - 28 countries (2013-2020)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.8"
"2011","European Union - 28 countries (2013-2020)","Chain linked volumes, index 2005=100","Gross domestic product at market prices","106.4"
"2011","European Union - 28 countries (2013-2020)","Current prices, million euro","Gross domestic product at market prices","13,234,678.1"
"2011","European Union - 15 countries (1995-2004)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.6"
"2011","European Union - 15 countries (1995-2004)","Chain linked volumes, index 2005=100","Gross domestic product at market prices","105.5"
"2011","European Union - 15 countries (1995-2004)","Current prices, million euro","Gross domestic product at market prices","12,166,015.0"
"2011","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.7"
"2011","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Chain linked volumes, index 2005=100","Gross domestic product at market prices","105.9"
"2011","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Current prices, million euro","Gross domestic product at market prices","9,744,338.7"
"2011","Euro area - 19 countries  (from 2015)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.7"
"2011","Euro area - 19 countries  (from 2015)","Chain linked volumes, index 2005=100","Gross domestic product at market prices","105.9"
"2011","Euro area - 19 countries  (from 2015)","Current prices, million euro","Gross domestic product at market prices","9,795,966.3"
"2011","Euro area - 12 countries (2001-2006)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.7"
"2011","Euro area - 12 countries (2001-2006)","Chain linked volumes, index 2005=100","Gross domestic product at market prices","105.7"
"2011","Euro area - 12 countries (2001-2006)","Current prices, million euro","Gross domestic product at market prices","9,592,421.1"
"2011","Belgium","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.7"
"2011","Belgium","Chain linked volumes, index 2005=100","Gross domestic product at market prices","109.5"
"2011","Belgium","Current prices, million euro","Gross domestic product at market prices","375,967.8"
"2011","Bulgaria","Chain linked volumes, index 2010=100","Gross domestic product at market prices","102.4"
"2011","Bulgaria","Chain linked volumes, index 2005=100","Gross domestic product at market prices","120.1"
"2011","Bulgaria","Current prices, million euro","Gross domestic product at market prices","41,268.9"
"2011","Czechia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.8"
"2011","Czechia","Chain linked volumes, index 2005=100","Gross domestic product at market prices","115.0"
"2011","Czechia","Current prices, million euro","Gross domestic product at market prices","165,202.2"
"2011","Denmark","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.3"
"2011","Denmark","Chain linked volumes, index 2005=100","Gross domestic product at market prices","102.4"
"2011","Denmark","Current prices, million euro","Gross domestic product at market prices","247,879.9"
"2011","Germany (until 1990 former territory of the FRG)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","103.9"
"2011","Germany (until 1990 former territory of the FRG)","Chain linked volumes, index 2005=100","Gross domestic product at market prices","110.2"
"2011","Germany (until 1990 former territory of the FRG)","Current prices, million euro","Gross domestic product at market prices","2,693,560.0"
"2011","Estonia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","107.4"
"2011","Estonia","Chain linked volumes, index 2005=100","Gross domestic product at market prices","105.8"
"2011","Estonia","Current prices, million euro","Gross domestic product at market prices","16,826.8"
"2011","Ireland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.6"
"2011","Ireland","Chain linked volumes, index 2005=100","Gross domestic product at market prices","102.7"
"2011","Ireland","Current prices, million euro","Gross domestic product at market prices","170,950.9"
"2011","Greece","Chain linked volumes, index 2010=100","Gross domestic product at market prices","89.9"
"2011","Greece","Chain linked volumes, index 2005=100","Gross domestic product at market prices","88.4"
"2011","Greece","Current prices, million euro","Gross domestic product at market prices","203,308.2"
"2011","Spain","Chain linked volumes, index 2010=100","Gross domestic product at market prices","99.2"
"2011","Spain","Chain linked volumes, index 2005=100","Gross domestic product at market prices","104.0"
"2011","Spain","Current prices, million euro","Gross domestic product at market prices","1,063,763.0"
"2011","France","Chain linked volumes, index 2010=100","Gross domestic product at market prices","102.2"
"2011","France","Chain linked volumes, index 2005=100","Gross domestic product at market prices","106.5"
"2011","France","Current prices, million euro","Gross domestic product at market prices","2,058,369.0"
"2011","Croatia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","99.8"
"2011","Croatia","Chain linked volumes, index 2005=100","Gross domestic product at market prices","102.6"
"2011","Croatia","Current prices, million euro","Gross domestic product at market prices","44,924.6"
"2011","Italy","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.7"
"2011","Italy","Chain linked volumes, index 2005=100","Gross domestic product at market prices","99.3"
"2011","Italy","Current prices, million euro","Gross domestic product at market prices","1,648,755.8"
"2011","Cyprus","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.4"
"2011","Cyprus","Chain linked volumes, index 2005=100","Gross domestic product at market prices","114.5"
"2011","Cyprus","Current prices, million euro","Gross domestic product at market prices","19,803.0"
"2011","Latvia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","106.5"
"2011","Latvia","Chain linked volumes, index 2005=100","Gross domestic product at market prices","103.9"
"2011","Latvia","Current prices, million euro","Gross domestic product at market prices","20,310.5"
"2011","Lithuania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","106.0"
"2011","Lithuania","Chain linked volumes, index 2005=100","Gross domestic product at market prices","112.4"
"2011","Lithuania","Current prices, million euro","Gross domestic product at market prices","31,317.2"
"2011","Luxembourg","Chain linked volumes, index 2010=100","Gross domestic product at market prices","102.5"
"2011","Luxembourg","Chain linked volumes, index 2005=100","Gross domestic product at market prices","115.7"
"2011","Luxembourg","Current prices, million euro","Gross domestic product at market prices","43,164.6"
"2011","Hungary","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.9"
"2011","Hungary","Chain linked volumes, index 2005=100","Gross domestic product at market prices","101.4"
"2011","Hungary","Current prices, million euro","Gross domestic product at market prices","102,020.6"
"2011","Malta","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.5"
"2011","Malta","Chain linked volumes, index 2005=100","Gross domestic product at market prices","116.9"
"2011","Malta","Current prices, million euro","Gross domestic product at market prices","6,924.6"
"2011","Netherlands","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.6"
"2011","Netherlands","Chain linked volumes, index 2005=100","Gross domestic product at market prices","108.8"
"2011","Netherlands","Current prices, million euro","Gross domestic product at market prices","650,359.0"
"2011","Austria","Chain linked volumes, index 2010=100","Gross domestic product at market prices","102.9"
"2011","Austria","Chain linked volumes, index 2005=100","Gross domestic product at market prices","109.8"
"2011","Austria","Current prices, million euro","Gross domestic product at market prices","310,128.7"
"2011","Poland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","104.8"
"2011","Poland","Chain linked volumes, index 2005=100","Gross domestic product at market prices","132.3"
"2011","Poland","Current prices, million euro","Gross domestic product at market prices","379,860.0"
"2011","Portugal","Chain linked volumes, index 2010=100","Gross domestic product at market prices","98.3"
"2011","Portugal","Chain linked volumes, index 2005=100","Gross domestic product at market prices","101.3"
"2011","Portugal","Current prices, million euro","Gross domestic product at market prices","176,096.2"
"2011","Romania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.9"
"2011","Romania","Chain linked volumes, index 2005=100","Gross domestic product at market prices","117.2"
"2011","Romania","Current prices, million euro","Gross domestic product at market prices","131,841.6"
"2011","Slovenia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.9"
"2011","Slovenia","Chain linked volumes, index 2005=100","Gross domestic product at market prices","110.7"
"2011","Slovenia","Current prices, million euro","Gross domestic product at market prices","37,058.6"
"2011","Slovakia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","102.8"
"2011","Slovakia","Chain linked volumes, index 2005=100","Gross domestic product at market prices","130.7"
"2011","Slovakia","Current prices, million euro","Gross domestic product at market prices","71,304.5"
"2011","Finland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","102.5"
"2011","Finland","Chain linked volumes, index 2005=100","Gross domestic product at market prices","107.4"
"2011","Finland","Current prices, million euro","Gross domestic product at market prices","197,998.0"
"2011","Sweden","Chain linked volumes, index 2010=100","Gross domestic product at market prices","103.2"
"2011","Sweden","Chain linked volumes, index 2005=100","Gross domestic product at market prices","112.7"
"2011","Sweden","Current prices, million euro","Gross domestic product at market prices","412,844.7"
"2011","Iceland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.8"
"2011","Iceland","Chain linked volumes, index 2005=100","Gross domestic product at market prices","107.7"
"2011","Iceland","Current prices, million euro","Gross domestic product at market prices","10,934.3"
"2011","Liechtenstein","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"2011","Liechtenstein","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"2011","Liechtenstein","Current prices, million euro","Gross domestic product at market prices",":"
"2011","Norway","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.0"
"2011","Norway","Chain linked volumes, index 2005=100","Gross domestic product at market prices","105.9"
"2011","Norway","Current prices, million euro","Gross domestic product at market prices","358,339.5"
"2011","Switzerland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.9"
"2011","Switzerland","Chain linked volumes, index 2005=100","Gross domestic product at market prices","114.6"
"2011","Switzerland","Current prices, million euro","Gross domestic product at market prices","520,201.4"
"2011","United Kingdom","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.3"
"2011","United Kingdom","Chain linked volumes, index 2005=100","Gross domestic product at market prices","103.9"
"2011","United Kingdom","Current prices, million euro","Gross domestic product at market prices","1,912,869.3"
"2011","Montenegro","Chain linked volumes, index 2010=100","Gross domestic product at market prices","103.2"
"2011","Montenegro","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"2011","Montenegro","Current prices, million euro","Gross domestic product at market prices","3,264.8"
"2011","North Macedonia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","102.3"
"2011","North Macedonia","Chain linked volumes, index 2005=100","Gross domestic product at market prices","124.4"
"2011","North Macedonia","Current prices, million euro","Gross domestic product at market prices","7,544.2"
"2011","Albania","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"2011","Albania","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"2011","Albania","Current prices, million euro","Gross domestic product at market prices","9,268.3"
"2011","Serbia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","102.0"
"2011","Serbia","Chain linked volumes, index 2005=100","Gross domestic product at market prices","118.2"
"2011","Serbia","Current prices, million euro","Gross domestic product at market prices","35,431.7"
"2011","Turkey","Chain linked volumes, index 2010=100","Gross domestic product at market prices","111.2"
"2011","Turkey","Chain linked volumes, index 2005=100","Gross domestic product at market prices","130.0"
"2011","Turkey","Current prices, million euro","Gross domestic product at market prices","600,961.4"
"2011","Bosnia and Herzegovina","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.0"
"2011","Bosnia and Herzegovina","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"2011","Bosnia and Herzegovina","Current prices, million euro","Gross domestic product at market prices","13,411.8"
"2011","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","104.4"
"2011","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"2011","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Gross domestic product at market prices","4,814.5"
"2012","European Union - 27 countries (from 2020)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.1"
"2012","European Union - 27 countries (from 2020)","Chain linked volumes, index 2005=100","Gross domestic product at market prices","106.2"
"2012","European Union - 27 countries (from 2020)","Current prices, million euro","Gross domestic product at market prices","11,388,518.2"
"2012","European Union - 28 countries (2013-2020)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.3"
"2012","European Union - 28 countries (2013-2020)","Chain linked volumes, index 2005=100","Gross domestic product at market prices","106.0"
"2012","European Union - 28 countries (2013-2020)","Current prices, million euro","Gross domestic product at market prices","13,499,547.1"
"2012","European Union - 15 countries (1995-2004)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.1"
"2012","European Union - 15 countries (1995-2004)","Chain linked volumes, index 2005=100","Gross domestic product at market prices","105.0"
"2012","European Union - 15 countries (1995-2004)","Current prices, million euro","Gross domestic product at market prices","12,419,946.7"
"2012","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.8"
"2012","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Chain linked volumes, index 2005=100","Gross domestic product at market prices","104.9"
"2012","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Current prices, million euro","Gross domestic product at market prices","9,778,987.7"
"2012","Euro area - 19 countries  (from 2015)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.8"
"2012","Euro area - 19 countries  (from 2015)","Chain linked volumes, index 2005=100","Gross domestic product at market prices","104.9"
"2012","Euro area - 19 countries  (from 2015)","Current prices, million euro","Gross domestic product at market prices","9,834,616.9"
"2012","Euro area - 12 countries (2001-2006)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.7"
"2012","Euro area - 12 countries (2001-2006)","Chain linked volumes, index 2005=100","Gross domestic product at market prices","104.7"
"2012","Euro area - 12 countries (2001-2006)","Current prices, million euro","Gross domestic product at market prices","9,624,302.7"
"2012","Belgium","Chain linked volumes, index 2010=100","Gross domestic product at market prices","102.4"
"2012","Belgium","Chain linked volumes, index 2005=100","Gross domestic product at market prices","110.3"
"2012","Belgium","Current prices, million euro","Gross domestic product at market prices","386,174.7"
"2012","Bulgaria","Chain linked volumes, index 2010=100","Gross domestic product at market prices","102.7"
"2012","Bulgaria","Chain linked volumes, index 2005=100","Gross domestic product at market prices","120.5"
"2012","Bulgaria","Current prices, million euro","Gross domestic product at market prices","42,048.6"
"2012","Czechia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.0"
"2012","Czechia","Chain linked volumes, index 2005=100","Gross domestic product at market prices","114.1"
"2012","Czechia","Current prices, million euro","Gross domestic product at market prices","162,587.5"
"2012","Denmark","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.6"
"2012","Denmark","Chain linked volumes, index 2005=100","Gross domestic product at market prices","102.6"
"2012","Denmark","Current prices, million euro","Gross domestic product at market prices","254,578.0"
"2012","Germany (until 1990 former territory of the FRG)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","104.4"
"2012","Germany (until 1990 former territory of the FRG)","Chain linked volumes, index 2005=100","Gross domestic product at market prices","110.7"
"2012","Germany (until 1990 former territory of the FRG)","Current prices, million euro","Gross domestic product at market prices","2,745,310.0"
"2012","Estonia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","110.8"
"2012","Estonia","Chain linked volumes, index 2005=100","Gross domestic product at market prices","109.1"
"2012","Estonia","Current prices, million euro","Gross domestic product at market prices","18,050.7"
"2012","Ireland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.7"
"2012","Ireland","Chain linked volumes, index 2005=100","Gross domestic product at market prices","102.8"
"2012","Ireland","Current prices, million euro","Gross domestic product at market prices","175,103.9"
"2012","Greece","Chain linked volumes, index 2010=100","Gross domestic product at market prices","83.5"
"2012","Greece","Chain linked volumes, index 2005=100","Gross domestic product at market prices","82.1"
"2012","Greece","Current prices, million euro","Gross domestic product at market prices","188,388.7"
"2012","Spain","Chain linked volumes, index 2010=100","Gross domestic product at market prices","96.3"
"2012","Spain","Chain linked volumes, index 2005=100","Gross domestic product at market prices","101.0"
"2012","Spain","Current prices, million euro","Gross domestic product at market prices","1,031,099.0"
"2012","France","Chain linked volumes, index 2010=100","Gross domestic product at market prices","102.5"
"2012","France","Chain linked volumes, index 2005=100","Gross domestic product at market prices","106.8"
"2012","France","Current prices, million euro","Gross domestic product at market prices","2,088,804.0"
"2012","Croatia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","97.4"
"2012","Croatia","Chain linked volumes, index 2005=100","Gross domestic product at market prices","100.1"
"2012","Croatia","Current prices, million euro","Gross domestic product at market prices","44,007.9"
"2012","Italy","Chain linked volumes, index 2010=100","Gross domestic product at market prices","97.7"
"2012","Italy","Chain linked volumes, index 2005=100","Gross domestic product at market prices","96.3"
"2012","Italy","Current prices, million euro","Gross domestic product at market prices","1,624,358.7"
"2012","Cyprus","Chain linked volumes, index 2010=100","Gross domestic product at market prices","96.9"
"2012","Cyprus","Chain linked volumes, index 2005=100","Gross domestic product at market prices","110.5"
"2012","Cyprus","Current prices, million euro","Gross domestic product at market prices","19,440.8"
"2012","Latvia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","111.0"
"2012","Latvia","Chain linked volumes, index 2005=100","Gross domestic product at market prices","108.4"
"2012","Latvia","Current prices, million euro","Gross domestic product at market prices","22,219.0"
"2012","Lithuania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","110.1"
"2012","Lithuania","Chain linked volumes, index 2005=100","Gross domestic product at market prices","116.7"
"2012","Lithuania","Current prices, million euro","Gross domestic product at market prices","33,410.2"
"2012","Luxembourg","Chain linked volumes, index 2010=100","Gross domestic product at market prices","102.2"
"2012","Luxembourg","Chain linked volumes, index 2005=100","Gross domestic product at market prices","115.3"
"2012","Luxembourg","Current prices, million euro","Gross domestic product at market prices","44,112.1"
"2012","Hungary","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.5"
"2012","Hungary","Chain linked volumes, index 2005=100","Gross domestic product at market prices","100.0"
"2012","Hungary","Current prices, million euro","Gross domestic product at market prices","99,984.0"
"2012","Malta","Chain linked volumes, index 2010=100","Gross domestic product at market prices","104.6"
"2012","Malta","Chain linked volumes, index 2005=100","Gross domestic product at market prices","121.7"
"2012","Malta","Current prices, million euro","Gross domestic product at market prices","7,364.5"
"2012","Netherlands","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.5"
"2012","Netherlands","Chain linked volumes, index 2005=100","Gross domestic product at market prices","107.6"
"2012","Netherlands","Current prices, million euro","Gross domestic product at market prices","652,966.0"
"2012","Austria","Chain linked volumes, index 2010=100","Gross domestic product at market prices","103.6"
"2012","Austria","Chain linked volumes, index 2005=100","Gross domestic product at market prices","110.6"
"2012","Austria","Current prices, million euro","Gross domestic product at market prices","318,653.0"
"2012","Poland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","106.1"
"2012","Poland","Chain linked volumes, index 2005=100","Gross domestic product at market prices","134.1"
"2012","Poland","Current prices, million euro","Gross domestic product at market prices","387,947.0"
"2012","Portugal","Chain linked volumes, index 2010=100","Gross domestic product at market prices","94.3"
"2012","Portugal","Chain linked volumes, index 2005=100","Gross domestic product at market prices","97.1"
"2012","Portugal","Current prices, million euro","Gross domestic product at market prices","168,295.6"
"2012","Romania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","104.0"
"2012","Romania","Chain linked volumes, index 2005=100","Gross domestic product at market prices","119.6"
"2012","Romania","Current prices, million euro","Gross domestic product at market prices","132,711.2"
"2012","Slovenia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","98.2"
"2012","Slovenia","Chain linked volumes, index 2005=100","Gross domestic product at market prices","107.7"
"2012","Slovenia","Current prices, million euro","Gross domestic product at market prices","36,253.3"
"2012","Slovakia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","104.8"
"2012","Slovakia","Chain linked volumes, index 2005=100","Gross domestic product at market prices","133.2"
"2012","Slovakia","Current prices, million euro","Gross domestic product at market prices","73,575.8"
"2012","Finland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.1"
"2012","Finland","Chain linked volumes, index 2005=100","Gross domestic product at market prices","105.9"
"2012","Finland","Current prices, million euro","Gross domestic product at market prices","201,037.0"
"2012","Sweden","Chain linked volumes, index 2010=100","Gross domestic product at market prices","102.6"
"2012","Sweden","Chain linked volumes, index 2005=100","Gross domestic product at market prices","112.1"
"2012","Sweden","Current prices, million euro","Gross domestic product at market prices","430,037.1"
"2012","Iceland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","102.9"
"2012","Iceland","Chain linked volumes, index 2005=100","Gross domestic product at market prices","108.8"
"2012","Iceland","Current prices, million euro","Gross domestic product at market prices","11,479.9"
"2012","Liechtenstein","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"2012","Liechtenstein","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"2012","Liechtenstein","Current prices, million euro","Gross domestic product at market prices",":"
"2012","Norway","Chain linked volumes, index 2010=100","Gross domestic product at market prices","103.7"
"2012","Norway","Chain linked volumes, index 2005=100","Gross domestic product at market prices","108.8"
"2012","Norway","Current prices, million euro","Gross domestic product at market prices","396,523.5"
"2012","Switzerland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","103.2"
"2012","Switzerland","Chain linked volumes, index 2005=100","Gross domestic product at market prices","116.0"
"2012","Switzerland","Current prices, million euro","Gross domestic product at market prices","538,439.0"
"2012","United Kingdom","Chain linked volumes, index 2010=100","Gross domestic product at market prices","102.7"
"2012","United Kingdom","Chain linked volumes, index 2005=100","Gross domestic product at market prices","105.4"
"2012","United Kingdom","Current prices, million euro","Gross domestic product at market prices","2,111,028.9"
"2012","Montenegro","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.4"
"2012","Montenegro","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"2012","Montenegro","Current prices, million euro","Gross domestic product at market prices","3,181.5"
"2012","North Macedonia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.9"
"2012","North Macedonia","Chain linked volumes, index 2005=100","Gross domestic product at market prices","123.9"
"2012","North Macedonia","Current prices, million euro","Gross domestic product at market prices","7,584.8"
"2012","Albania","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"2012","Albania","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"2012","Albania","Current prices, million euro","Gross domestic product at market prices","9,585.8"
"2012","Serbia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.3"
"2012","Serbia","Chain linked volumes, index 2005=100","Gross domestic product at market prices","117.4"
"2012","Serbia","Current prices, million euro","Gross domestic product at market prices","33,679.3"
"2012","Turkey","Chain linked volumes, index 2010=100","Gross domestic product at market prices","116.5"
"2012","Turkey","Chain linked volumes, index 2005=100","Gross domestic product at market prices","136.2"
"2012","Turkey","Current prices, million euro","Gross domestic product at market prices","683,587.3"
"2012","Bosnia and Herzegovina","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.1"
"2012","Bosnia and Herzegovina","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"2012","Bosnia and Herzegovina","Current prices, million euro","Gross domestic product at market prices","13,407.5"
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","107.3"
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Gross domestic product at market prices","5,058.8"
"2013","European Union - 27 countries (from 2020)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.0"
"2013","European Union - 27 countries (from 2020)","Chain linked volumes, index 2005=100","Gross domestic product at market prices","106.1"
"2013","European Union - 27 countries (from 2020)","Current prices, million euro","Gross domestic product at market prices","11,517,118.7"
"2013","European Union - 28 countries (2013-2020)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.6"
"2013","European Union - 28 countries (2013-2020)","Chain linked volumes, index 2005=100","Gross domestic product at market prices","106.3"
"2013","European Union - 28 countries (2013-2020)","Current prices, million euro","Gross domestic product at market prices","13,613,456.7"
"2013","European Union - 15 countries (1995-2004)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.4"
"2013","European Union - 15 countries (1995-2004)","Chain linked volumes, index 2005=100","Gross domestic product at market prices","105.2"
"2013","European Union - 15 countries (1995-2004)","Current prices, million euro","Gross domestic product at market prices","12,516,368.4"
"2013","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.5"
"2013","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Chain linked volumes, index 2005=100","Gross domestic product at market prices","104.7"
"2013","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Current prices, million euro","Gross domestic product at market prices","9,875,312.9"
"2013","Euro area - 19 countries  (from 2015)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.6"
"2013","Euro area - 19 countries  (from 2015)","Chain linked volumes, index 2005=100","Gross domestic product at market prices","104.7"
"2013","Euro area - 19 countries  (from 2015)","Current prices, million euro","Gross domestic product at market prices","9,933,318.7"
"2013","Euro area - 12 countries (2001-2006)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.5"
"2013","Euro area - 12 countries (2001-2006)","Chain linked volumes, index 2005=100","Gross domestic product at market prices","104.5"
"2013","Euro area - 12 countries (2001-2006)","Current prices, million euro","Gross domestic product at market prices","9,719,437.1"
"2013","Belgium","Chain linked volumes, index 2010=100","Gross domestic product at market prices","102.9"
"2013","Belgium","Chain linked volumes, index 2005=100","Gross domestic product at market prices","110.8"
"2013","Belgium","Current prices, million euro","Gross domestic product at market prices","392,880.0"
"2013","Bulgaria","Chain linked volumes, index 2010=100","Gross domestic product at market prices","103.1"
"2013","Bulgaria","Chain linked volumes, index 2005=100","Gross domestic product at market prices","120.9"
"2013","Bulgaria","Current prices, million euro","Gross domestic product at market prices","41,903.5"
"2013","Czechia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.9"
"2013","Czechia","Chain linked volumes, index 2005=100","Gross domestic product at market prices","114.1"
"2013","Czechia","Current prices, million euro","Gross domestic product at market prices","159,461.5"
"2013","Denmark","Chain linked volumes, index 2010=100","Gross domestic product at market prices","102.5"
"2013","Denmark","Chain linked volumes, index 2005=100","Gross domestic product at market prices","103.6"
"2013","Denmark","Current prices, million euro","Gross domestic product at market prices","258,742.7"
"2013","Germany (until 1990 former territory of the FRG)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","104.8"
"2013","Germany (until 1990 former territory of the FRG)","Chain linked volumes, index 2005=100","Gross domestic product at market prices","111.1"
"2013","Germany (until 1990 former territory of the FRG)","Current prices, million euro","Gross domestic product at market prices","2,811,350.0"
"2013","Estonia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","112.3"
"2013","Estonia","Chain linked volumes, index 2005=100","Gross domestic product at market prices","110.5"
"2013","Estonia","Current prices, million euro","Gross domestic product at market prices","19,033.4"
"2013","Ireland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","102.0"
"2013","Ireland","Chain linked volumes, index 2005=100","Gross domestic product at market prices","104.1"
