"TIME","GEO","SEX","AGE","CITIZEN","UNIT","Value"
"2013","North Macedonia","Females","From 15 to 64 years","Total","Percentage","13.9"
"2013","Serbia","Total","From 15 to 64 years","Total","Percentage","15.5"
"2013","Serbia","Males","From 15 to 64 years","Total","Percentage","16.8"
"2013","Serbia","Females","From 15 to 64 years","Total","Percentage","14.0"
"2013","Turkey","Total","From 15 to 64 years","Total","Percentage","11.9"
"2013","Turkey","Males","From 15 to 64 years","Total","Percentage","12.5"
"2013","Turkey","Females","From 15 to 64 years","Total","Percentage","10.4"
"2014","European Union - 27 countries (from 2020)","Total","From 15 to 64 years","Total","Percentage","15.2"
"2014","European Union - 27 countries (from 2020)","Males","From 15 to 64 years","Total","Percentage","14.8"
"2014","European Union - 27 countries (from 2020)","Females","From 15 to 64 years","Total","Percentage","15.6"
"2014","European Union - 28 countries (2013-2020)","Total","From 15 to 64 years","Total","Percentage","13.9"
"2014","European Union - 28 countries (2013-2020)","Males","From 15 to 64 years","Total","Percentage","13.5"
"2014","European Union - 28 countries (2013-2020)","Females","From 15 to 64 years","Total","Percentage","14.3"
"2014","European Union - 15 countries (1995-2004)","Total","From 15 to 64 years","Total","Percentage","13.8"
"2014","European Union - 15 countries (1995-2004)","Males","From 15 to 64 years","Total","Percentage","13.3"
"2014","European Union - 15 countries (1995-2004)","Females","From 15 to 64 years","Total","Percentage","14.3"
"2014","Euro area - 19 countries  (from 2015)","Total","From 15 to 64 years","Total","Percentage","15.1"
"2014","Euro area - 19 countries  (from 2015)","Males","From 15 to 64 years","Total","Percentage","14.6"
"2014","Euro area - 19 countries  (from 2015)","Females","From 15 to 64 years","Total","Percentage","15.6"
"2014","Belgium","Total","From 15 to 64 years","Total","Percentage","8.6"
"2014","Belgium","Males","From 15 to 64 years","Total","Percentage","7.6"
"2014","Belgium","Females","From 15 to 64 years","Total","Percentage","9.7"
"2014","Bulgaria","Total","From 15 to 64 years","Total","Percentage","5.3"
"2014","Bulgaria","Males","From 15 to 64 years","Total","Percentage","5.6"
"2014","Bulgaria","Females","From 15 to 64 years","Total","Percentage","4.9"
"2014","Czechia","Total","From 15 to 64 years","Total","Percentage","9.7"
"2014","Czechia","Males","From 15 to 64 years","Total","Percentage","8.4"
"2014","Czechia","Females","From 15 to 64 years","Total","Percentage","11.3"
"2014","Denmark","Total","From 15 to 64 years","Total","Percentage","8.2"
"2014","Denmark","Males","From 15 to 64 years","Total","Percentage","7.8"
"2014","Denmark","Females","From 15 to 64 years","Total","Percentage","8.7"
"2014","Germany (until 1990 former territory of the FRG)","Total","From 15 to 64 years","Total","Percentage","13.1"
"2014","Germany (until 1990 former territory of the FRG)","Males","From 15 to 64 years","Total","Percentage","13.1"
"2014","Germany (until 1990 former territory of the FRG)","Females","From 15 to 64 years","Total","Percentage","13.2"
"2014","Estonia","Total","From 15 to 64 years","Total","Percentage","3.1"
"2014","Estonia","Males","From 15 to 64 years","Total","Percentage","3.3"
"2014","Estonia","Females","From 15 to 64 years","Total","Percentage","3.0"
"2014","Ireland","Total","From 15 to 64 years","Total","Percentage","10.3"
"2014","Ireland","Males","From 15 to 64 years","Total","Percentage","10.1"
"2014","Ireland","Females","From 15 to 64 years","Total","Percentage","10.5"
"2014","Greece","Total","From 15 to 64 years","Total","Percentage","11.6"
"2014","Greece","Males","From 15 to 64 years","Total","Percentage","11.0"
"2014","Greece","Females","From 15 to 64 years","Total","Percentage","12.4"
"2014","Spain","Total","From 15 to 64 years","Total","Percentage","24.0"
"2014","Spain","Males","From 15 to 64 years","Total","Percentage","23.6"
"2014","Spain","Females","From 15 to 64 years","Total","Percentage","24.6"
"2014","France","Total","From 15 to 64 years","Total","Percentage","15.3"
"2014","France","Males","From 15 to 64 years","Total","Percentage","14.5"
"2014","France","Females","From 15 to 64 years","Total","Percentage","16.1"
"2014","Croatia","Total","From 15 to 64 years","Total","Percentage","16.9"
"2014","Croatia","Males","From 15 to 64 years","Total","Percentage","16.6"
"2014","Croatia","Females","From 15 to 64 years","Total","Percentage","17.1"
"2014","Italy","Total","From 15 to 64 years","Total","Percentage","13.6"
"2014","Italy","Males","From 15 to 64 years","Total","Percentage","13.1"
"2014","Italy","Females","From 15 to 64 years","Total","Percentage","14.2"
"2014","Cyprus","Total","From 15 to 64 years","Total","Percentage","19.0"
"2014","Cyprus","Males","From 15 to 64 years","Total","Percentage","13.1"
"2014","Cyprus","Females","From 15 to 64 years","Total","Percentage","24.4"
"2014","Latvia","Total","From 15 to 64 years","Total","Percentage","3.3"
"2014","Latvia","Males","From 15 to 64 years","Total","Percentage","4.3"
"2014","Latvia","Females","From 15 to 64 years","Total","Percentage","2.4"
"2014","Lithuania","Total","From 15 to 64 years","Total","Percentage","2.8"
"2014","Lithuania","Males","From 15 to 64 years","Total","Percentage","3.6"
"2014","Lithuania","Females","From 15 to 64 years","Total","Percentage","2.0"
"2014","Luxembourg","Total","From 15 to 64 years","Total","Percentage","8.1"
"2014","Luxembourg","Males","From 15 to 64 years","Total","Percentage","7.1"
"2014","Luxembourg","Females","From 15 to 64 years","Total","Percentage","9.2"
"2014","Hungary","Total","From 15 to 64 years","Total","Percentage","10.8"
"2014","Hungary","Males","From 15 to 64 years","Total","Percentage","11.2"
"2014","Hungary","Females","From 15 to 64 years","Total","Percentage","10.3"
"2014","Malta","Total","From 15 to 64 years","Total","Percentage","7.7"
"2014","Malta","Males","From 15 to 64 years","Total","Percentage","6.2"
"2014","Malta","Females","From 15 to 64 years","Total","Percentage","9.6"
"2014","Netherlands","Total","From 15 to 64 years","Total","Percentage","21.1"
"2014","Netherlands","Males","From 15 to 64 years","Total","Percentage","20.2"
"2014","Netherlands","Females","From 15 to 64 years","Total","Percentage","22.0"
"2014","Austria","Total","From 15 to 64 years","Total","Percentage","9.2"
"2014","Austria","Males","From 15 to 64 years","Total","Percentage","9.2"
"2014","Austria","Females","From 15 to 64 years","Total","Percentage","9.2"
"2014","Poland","Total","From 15 to 64 years","Total","Percentage","28.3"
"2014","Poland","Males","From 15 to 64 years","Total","Percentage","28.5"
"2014","Poland","Females","From 15 to 64 years","Total","Percentage","28.0"
"2014","Portugal","Total","From 15 to 64 years","Total","Percentage","21.4"
"2014","Portugal","Males","From 15 to 64 years","Total","Percentage","21.6"
"2014","Portugal","Females","From 15 to 64 years","Total","Percentage","21.1"
"2014","Romania","Total","From 15 to 64 years","Total","Percentage","1.5"
"2014","Romania","Males","From 15 to 64 years","Total","Percentage","1.7"
"2014","Romania","Females","From 15 to 64 years","Total","Percentage","1.2"
"2014","Slovenia","Total","From 15 to 64 years","Total","Percentage","16.5"
"2014","Slovenia","Males","From 15 to 64 years","Total","Percentage","16.0"
"2014","Slovenia","Females","From 15 to 64 years","Total","Percentage","17.1"
"2014","Slovakia","Total","From 15 to 64 years","Total","Percentage","8.8"
"2014","Slovakia","Males","From 15 to 64 years","Total","Percentage","9.0"
"2014","Slovakia","Females","From 15 to 64 years","Total","Percentage","8.5"
"2014","Finland","Total","From 15 to 64 years","Total","Percentage","15.4"
"2014","Finland","Males","From 15 to 64 years","Total","Percentage","12.3"
"2014","Finland","Females","From 15 to 64 years","Total","Percentage","18.2"
"2014","Sweden","Total","From 15 to 64 years","Total","Percentage","16.8"
"2014","Sweden","Males","From 15 to 64 years","Total","Percentage","14.7"
"2014","Sweden","Females","From 15 to 64 years","Total","Percentage","18.8"
"2014","Iceland","Total","From 15 to 64 years","Total","Percentage","13.6"
"2014","Iceland","Males","From 15 to 64 years","Total","Percentage","13.9"
"2014","Iceland","Females","From 15 to 64 years","Total","Percentage","13.3"
"2014","Norway","Total","From 15 to 64 years","Total","Percentage","7.9"
"2014","Norway","Males","From 15 to 64 years","Total","Percentage","6.1"
"2014","Norway","Females","From 15 to 64 years","Total","Percentage","9.7"
"2014","Switzerland","Total","From 15 to 64 years","Total","Percentage","13.1"
"2014","Switzerland","Males","From 15 to 64 years","Total","Percentage","13.0"
"2014","Switzerland","Females","From 15 to 64 years","Total","Percentage","13.2"
"2014","United Kingdom","Total","From 15 to 64 years","Total","Percentage","6.3"
"2014","United Kingdom","Males","From 15 to 64 years","Total","Percentage","5.8"
"2014","United Kingdom","Females","From 15 to 64 years","Total","Percentage","6.8"
"2014","Montenegro","Total","From 15 to 64 years","Total","Percentage","27.5"
"2014","Montenegro","Males","From 15 to 64 years","Total","Percentage","28.7"
"2014","Montenegro","Females","From 15 to 64 years","Total","Percentage","26.2"
"2014","North Macedonia","Total","From 15 to 64 years","Total","Percentage","15.5"
"2014","North Macedonia","Males","From 15 to 64 years","Total","Percentage","17.0"
"2014","North Macedonia","Females","From 15 to 64 years","Total","Percentage","13.4"
"2014","Serbia","Total","From 15 to 64 years","Total","Percentage","18.8"
"2014","Serbia","Males","From 15 to 64 years","Total","Percentage","19.9"
"2014","Serbia","Females","From 15 to 64 years","Total","Percentage","17.4"
"2014","Turkey","Total","From 15 to 64 years","Total","Percentage","12.9"
"2014","Turkey","Males","From 15 to 64 years","Total","Percentage","13.6"
"2014","Turkey","Females","From 15 to 64 years","Total","Percentage","11.2"
"2015","European Union - 27 countries (from 2020)","Total","From 15 to 64 years","Total","Percentage","15.4"
"2015","European Union - 27 countries (from 2020)","Males","From 15 to 64 years","Total","Percentage","15.1"
"2015","European Union - 27 countries (from 2020)","Females","From 15 to 64 years","Total","Percentage","15.8"
"2015","European Union - 28 countries (2013-2020)","Total","From 15 to 64 years","Total","Percentage","14.1"
"2015","European Union - 28 countries (2013-2020)","Males","From 15 to 64 years","Total","Percentage","13.8"
"2015","European Union - 28 countries (2013-2020)","Females","From 15 to 64 years","Total","Percentage","14.5"
"2015","European Union - 15 countries (1995-2004)","Total","From 15 to 64 years","Total","Percentage","14.0"
"2015","European Union - 15 countries (1995-2004)","Males","From 15 to 64 years","Total","Percentage","13.6"
"2015","European Union - 15 countries (1995-2004)","Females","From 15 to 64 years","Total","Percentage","14.4"
"2015","Euro area - 19 countries  (from 2015)","Total","From 15 to 64 years","Total","Percentage","15.4"
"2015","Euro area - 19 countries  (from 2015)","Males","From 15 to 64 years","Total","Percentage","15.1"
"2015","Euro area - 19 countries  (from 2015)","Females","From 15 to 64 years","Total","Percentage","15.8"
"2015","Belgium","Total","From 15 to 64 years","Total","Percentage","9.0"
"2015","Belgium","Males","From 15 to 64 years","Total","Percentage","8.3"
"2015","Belgium","Females","From 15 to 64 years","Total","Percentage","9.7"
"2015","Bulgaria","Total","From 15 to 64 years","Total","Percentage","4.4"
"2015","Bulgaria","Males","From 15 to 64 years","Total","Percentage","4.7"
"2015","Bulgaria","Females","From 15 to 64 years","Total","Percentage","4.1"
"2015","Czechia","Total","From 15 to 64 years","Total","Percentage","10.0"
"2015","Czechia","Males","From 15 to 64 years","Total","Percentage","8.4"
"2015","Czechia","Females","From 15 to 64 years","Total","Percentage","11.9"
"2015","Denmark","Total","From 15 to 64 years","Total","Percentage","8.4"
"2015","Denmark","Males","From 15 to 64 years","Total","Percentage","7.7"
"2015","Denmark","Females","From 15 to 64 years","Total","Percentage","9.2"
"2015","Germany (until 1990 former territory of the FRG)","Total","From 15 to 64 years","Total","Percentage","13.2"
"2015","Germany (until 1990 former territory of the FRG)","Males","From 15 to 64 years","Total","Percentage","13.1"
"2015","Germany (until 1990 former territory of the FRG)","Females","From 15 to 64 years","Total","Percentage","13.2"
"2015","Estonia","Total","From 15 to 64 years","Total","Percentage","3.4"
"2015","Estonia","Males","From 15 to 64 years","Total","Percentage","3.9"
"2015","Estonia","Females","From 15 to 64 years","Total","Percentage","3.0"
"2015","Ireland","Total","From 15 to 64 years","Total","Percentage","9.6"
"2015","Ireland","Males","From 15 to 64 years","Total","Percentage","9.6"
"2015","Ireland","Females","From 15 to 64 years","Total","Percentage","9.7"
"2015","Greece","Total","From 15 to 64 years","Total","Percentage","11.9"
"2015","Greece","Males","From 15 to 64 years","Total","Percentage","11.4"
"2015","Greece","Females","From 15 to 64 years","Total","Percentage","12.6"
"2015","Spain","Total","From 15 to 64 years","Total","Percentage","25.2"
"2015","Spain","Males","From 15 to 64 years","Total","Percentage","25.1"
"2015","Spain","Females","From 15 to 64 years","Total","Percentage","25.3"
"2015","France","Total","From 15 to 64 years","Total","Percentage","16.0"
"2015","France","Males","From 15 to 64 years","Total","Percentage","15.4"
"2015","France","Females","From 15 to 64 years","Total","Percentage","16.6"
"2015","Croatia","Total","From 15 to 64 years","Total","Percentage","20.2"
"2015","Croatia","Males","From 15 to 64 years","Total","Percentage","20.4"
"2015","Croatia","Females","From 15 to 64 years","Total","Percentage","19.9"
"2015","Italy","Total","From 15 to 64 years","Total","Percentage","14.1"
"2015","Italy","Males","From 15 to 64 years","Total","Percentage","13.6"
"2015","Italy","Females","From 15 to 64 years","Total","Percentage","14.6"
"2015","Cyprus","Total","From 15 to 64 years","Total","Percentage","18.4"
"2015","Cyprus","Males","From 15 to 64 years","Total","Percentage","13.2"
"2015","Cyprus","Females","From 15 to 64 years","Total","Percentage","23.4"
"2015","Latvia","Total","From 15 to 64 years","Total","Percentage","3.8"
"2015","Latvia","Males","From 15 to 64 years","Total","Percentage","4.6"
"2015","Latvia","Females","From 15 to 64 years","Total","Percentage","3.0"
"2015","Lithuania","Total","From 15 to 64 years","Total","Percentage","2.1"
"2015","Lithuania","Males","From 15 to 64 years","Total","Percentage","2.4"
"2015","Lithuania","Females","From 15 to 64 years","Total","Percentage","1.8"
"2015","Luxembourg","Total","From 15 to 64 years","Total","Percentage","10.2"
"2015","Luxembourg","Males","From 15 to 64 years","Total","Percentage","10.2"
"2015","Luxembourg","Females","From 15 to 64 years","Total","Percentage","10.2"
"2015","Hungary","Total","From 15 to 64 years","Total","Percentage","11.4"
"2015","Hungary","Males","From 15 to 64 years","Total","Percentage","11.6"
"2015","Hungary","Females","From 15 to 64 years","Total","Percentage","11.1"
"2015","Malta","Total","From 15 to 64 years","Total","Percentage","7.5"
"2015","Malta","Males","From 15 to 64 years","Total","Percentage","6.5"
"2015","Malta","Females","From 15 to 64 years","Total","Percentage","9.0"
"2015","Netherlands","Total","From 15 to 64 years","Total","Percentage","20.0"
"2015","Netherlands","Males","From 15 to 64 years","Total","Percentage","18.8"
"2015","Netherlands","Females","From 15 to 64 years","Total","Percentage","21.2"
"2015","Austria","Total","From 15 to 64 years","Total","Percentage","9.1"
"2015","Austria","Males","From 15 to 64 years","Total","Percentage","9.1"
"2015","Austria","Females","From 15 to 64 years","Total","Percentage","9.1"
"2015","Poland","Total","From 15 to 64 years","Total","Percentage","28.0"
"2015","Poland","Males","From 15 to 64 years","Total","Percentage","28.0"
"2015","Poland","Females","From 15 to 64 years","Total","Percentage","27.9"
"2015","Portugal","Total","From 15 to 64 years","Total","Percentage","22.0"
"2015","Portugal","Males","From 15 to 64 years","Total","Percentage","22.4"
"2015","Portugal","Females","From 15 to 64 years","Total","Percentage","21.5"
"2015","Romania","Total","From 15 to 64 years","Total","Percentage","1.4"
"2015","Romania","Males","From 15 to 64 years","Total","Percentage","1.6"
"2015","Romania","Females","From 15 to 64 years","Total","Percentage","1.1"
"2015","Slovenia","Total","From 15 to 64 years","Total","Percentage","17.8"
"2015","Slovenia","Males","From 15 to 64 years","Total","Percentage","17.0"
"2015","Slovenia","Females","From 15 to 64 years","Total","Percentage","18.7"
"2015","Slovakia","Total","From 15 to 64 years","Total","Percentage","10.5"
"2015","Slovakia","Males","From 15 to 64 years","Total","Percentage","9.8"
"2015","Slovakia","Females","From 15 to 64 years","Total","Percentage","11.3"
"2015","Finland","Total","From 15 to 64 years","Total","Percentage","15.1"
"2015","Finland","Males","From 15 to 64 years","Total","Percentage","12.3"
"2015","Finland","Females","From 15 to 64 years","Total","Percentage","17.8"
"2015","Sweden","Total","From 15 to 64 years","Total","Percentage","16.6"
"2015","Sweden","Males","From 15 to 64 years","Total","Percentage","14.9"
"2015","Sweden","Females","From 15 to 64 years","Total","Percentage","18.3"
"2015","Iceland","Total","From 15 to 64 years","Total","Percentage","13.0"
"2015","Iceland","Males","From 15 to 64 years","Total","Percentage","11.8"
"2015","Iceland","Females","From 15 to 64 years","Total","Percentage","14.2"
"2015","Norway","Total","From 15 to 64 years","Total","Percentage","8.0"
"2015","Norway","Males","From 15 to 64 years","Total","Percentage","6.6"
"2015","Norway","Females","From 15 to 64 years","Total","Percentage","9.5"
"2015","Switzerland","Total","From 15 to 64 years","Total","Percentage","13.7"
"2015","Switzerland","Males","From 15 to 64 years","Total","Percentage","13.8"
"2015","Switzerland","Females","From 15 to 64 years","Total","Percentage","13.6"
"2015","United Kingdom","Total","From 15 to 64 years","Total","Percentage","6.1"
"2015","United Kingdom","Males","From 15 to 64 years","Total","Percentage","5.6"
"2015","United Kingdom","Females","From 15 to 64 years","Total","Percentage","6.5"
"2015","Montenegro","Total","From 15 to 64 years","Total","Percentage","30.4"
"2015","Montenegro","Males","From 15 to 64 years","Total","Percentage","29.2"
"2015","Montenegro","Females","From 15 to 64 years","Total","Percentage","31.7"
"2015","North Macedonia","Total","From 15 to 64 years","Total","Percentage","12.6"
"2015","North Macedonia","Males","From 15 to 64 years","Total","Percentage","13.8"
"2015","North Macedonia","Females","From 15 to 64 years","Total","Percentage","11.0"
"2015","Serbia","Total","From 15 to 64 years","Total","Percentage","21.7"
"2015","Serbia","Males","From 15 to 64 years","Total","Percentage","23.1"
"2015","Serbia","Females","From 15 to 64 years","Total","Percentage","20.0"
"2015","Turkey","Total","From 15 to 64 years","Total","Percentage","13.1"
"2015","Turkey","Males","From 15 to 64 years","Total","Percentage","13.8"
"2015","Turkey","Females","From 15 to 64 years","Total","Percentage","11.3"
"2016","European Union - 27 countries (from 2020)","Total","From 15 to 64 years","Total","Percentage","15.6"
"2016","European Union - 27 countries (from 2020)","Males","From 15 to 64 years","Total","Percentage","15.1"
"2016","European Union - 27 countries (from 2020)","Females","From 15 to 64 years","Total","Percentage","16.0"
"2016","European Union - 28 countries (2013-2020)","Total","From 15 to 64 years","Total","Percentage","14.2"
"2016","European Union - 28 countries (2013-2020)","Males","From 15 to 64 years","Total","Percentage","13.8"
"2016","European Union - 28 countries (2013-2020)","Females","From 15 to 64 years","Total","Percentage","14.7"
"2016","European Union - 15 countries (1995-2004)","Total","From 15 to 64 years","Total","Percentage","14.2"
"2016","European Union - 15 countries (1995-2004)","Males","From 15 to 64 years","Total","Percentage","13.8"
"2016","European Union - 15 countries (1995-2004)","Females","From 15 to 64 years","Total","Percentage","14.7"
"2016","Euro area - 19 countries  (from 2015)","Total","From 15 to 64 years","Total","Percentage","15.6"
"2016","Euro area - 19 countries  (from 2015)","Males","From 15 to 64 years","Total","Percentage","15.2"
"2016","Euro area - 19 countries  (from 2015)","Females","From 15 to 64 years","Total","Percentage","16.0"
"2016","Belgium","Total","From 15 to 64 years","Total","Percentage","9.1"
"2016","Belgium","Males","From 15 to 64 years","Total","Percentage","8.3"
"2016","Belgium","Females","From 15 to 64 years","Total","Percentage","10.0"
"2016","Bulgaria","Total","From 15 to 64 years","Total","Percentage","4.1"
"2016","Bulgaria","Males","From 15 to 64 years","Total","Percentage","4.5"
"2016","Bulgaria","Females","From 15 to 64 years","Total","Percentage","3.6"
"2016","Czechia","Total","From 15 to 64 years","Total","Percentage","9.7"
"2016","Czechia","Males","From 15 to 64 years","Total","Percentage","8.1"
"2016","Czechia","Females","From 15 to 64 years","Total","Percentage","11.6"
"2016","Denmark","Total","From 15 to 64 years","Total","Percentage","12.9"
"2016","Denmark","Males","From 15 to 64 years","Total","Percentage","11.4"
"2016","Denmark","Females","From 15 to 64 years","Total","Percentage","14.4"
"2016","Germany (until 1990 former territory of the FRG)","Total","From 15 to 64 years","Total","Percentage","13.2"
"2016","Germany (until 1990 former territory of the FRG)","Males","From 15 to 64 years","Total","Percentage","13.2"
"2016","Germany (until 1990 former territory of the FRG)","Females","From 15 to 64 years","Total","Percentage","13.2"
"2016","Estonia","Total","From 15 to 64 years","Total","Percentage","3.7"
"2016","Estonia","Males","From 15 to 64 years","Total","Percentage","3.9"
"2016","Estonia","Females","From 15 to 64 years","Total","Percentage","3.5"
"2016","Ireland","Total","From 15 to 64 years","Total","Percentage","9.0"
"2016","Ireland","Males","From 15 to 64 years","Total","Percentage","8.6"
"2016","Ireland","Females","From 15 to 64 years","Total","Percentage","9.4"
"2016","Greece","Total","From 15 to 64 years","Total","Percentage","11.2"
"2016","Greece","Males","From 15 to 64 years","Total","Percentage","10.3"
"2016","Greece","Females","From 15 to 64 years","Total","Percentage","12.3"
"2016","Spain","Total","From 15 to 64 years","Total","Percentage","26.1"
"2016","Spain","Males","From 15 to 64 years","Total","Percentage","25.8"
"2016","Spain","Females","From 15 to 64 years","Total","Percentage","26.5"
"2016","France","Total","From 15 to 64 years","Total","Percentage","16.2"
"2016","France","Males","From 15 to 64 years","Total","Percentage","15.7"
"2016","France","Females","From 15 to 64 years","Total","Percentage","16.6"
"2016","Croatia","Total","From 15 to 64 years","Total","Percentage","22.2"
"2016","Croatia","Males","From 15 to 64 years","Total","Percentage","21.9"
"2016","Croatia","Females","From 15 to 64 years","Total","Percentage","22.4"
"2016","Italy","Total","From 15 to 64 years","Total","Percentage","14.0"
"2016","Italy","Males","From 15 to 64 years","Total","Percentage","13.5"
"2016","Italy","Females","From 15 to 64 years","Total","Percentage","14.7"
"2016","Cyprus","Total","From 15 to 64 years","Total","Percentage","16.5"
"2016","Cyprus","Males","From 15 to 64 years","Total","Percentage","11.7"
"2016","Cyprus","Females","From 15 to 64 years","Total","Percentage","21.3"
"2016","Latvia","Total","From 15 to 64 years","Total","Percentage","3.7"
"2016","Latvia","Males","From 15 to 64 years","Total","Percentage","4.6"
"2016","Latvia","Females","From 15 to 64 years","Total","Percentage","2.8"
"2016","Lithuania","Total","From 15 to 64 years","Total","Percentage","2.0"
"2016","Lithuania","Males","From 15 to 64 years","Total","Percentage","2.2"
"2016","Lithuania","Females","From 15 to 64 years","Total","Percentage","1.7"
"2016","Luxembourg","Total","From 15 to 64 years","Total","Percentage","9.0"
"2016","Luxembourg","Males","From 15 to 64 years","Total","Percentage","8.9"
"2016","Luxembourg","Females","From 15 to 64 years","Total","Percentage","9.1"
"2016","Hungary","Total","From 15 to 64 years","Total","Percentage","9.7"
"2016","Hungary","Males","From 15 to 64 years","Total","Percentage","9.4"
"2016","Hungary","Females","From 15 to 64 years","Total","Percentage","10.2"
"2016","Malta","Total","From 15 to 64 years","Total","Percentage","7.6"
"2016","Malta","Males","From 15 to 64 years","Total","Percentage","6.6"
"2016","Malta","Females","From 15 to 64 years","Total","Percentage","8.9"
"2016","Netherlands","Total","From 15 to 64 years","Total","Percentage","20.6"
"2016","Netherlands","Males","From 15 to 64 years","Total","Percentage","19.3"
"2016","Netherlands","Females","From 15 to 64 years","Total","Percentage","22.0"
"2016","Austria","Total","From 15 to 64 years","Total","Percentage","9.0"
"2016","Austria","Males","From 15 to 64 years","Total","Percentage","8.9"
"2016","Austria","Females","From 15 to 64 years","Total","Percentage","9.1"
"2016","Poland","Total","From 15 to 64 years","Total","Percentage","27.5"
"2016","Poland","Males","From 15 to 64 years","Total","Percentage","27.3"
"2016","Poland","Females","From 15 to 64 years","Total","Percentage","27.6"
"2016","Portugal","Total","From 15 to 64 years","Total","Percentage","22.3"
"2016","Portugal","Males","From 15 to 64 years","Total","Percentage","22.5"
"2016","Portugal","Females","From 15 to 64 years","Total","Percentage","22.1"
"2016","Romania","Total","From 15 to 64 years","Total","Percentage","1.4"
"2016","Romania","Males","From 15 to 64 years","Total","Percentage","1.7"
"2016","Romania","Females","From 15 to 64 years","Total","Percentage","1.0"
"2016","Slovenia","Total","From 15 to 64 years","Total","Percentage","16.9"
"2016","Slovenia","Males","From 15 to 64 years","Total","Percentage","15.9"
"2016","Slovenia","Females","From 15 to 64 years","Total","Percentage","18.0"
"2016","Slovakia","Total","From 15 to 64 years","Total","Percentage","9.9"
"2016","Slovakia","Males","From 15 to 64 years","Total","Percentage","9.7"
"2016","Slovakia","Females","From 15 to 64 years","Total","Percentage","10.2"
"2016","Finland","Total","From 15 to 64 years","Total","Percentage","15.6"
"2016","Finland","Males","From 15 to 64 years","Total","Percentage","12.9"
"2016","Finland","Females","From 15 to 64 years","Total","Percentage","18.2"
"2016","Sweden","Total","From 15 to 64 years","Total","Percentage","16.1"
"2016","Sweden","Males","From 15 to 64 years","Total","Percentage","14.5"
"2016","Sweden","Females","From 15 to 64 years","Total","Percentage","17.7"
"2016","Iceland","Total","From 15 to 64 years","Total","Percentage","12.0"
"2016","Iceland","Males","From 15 to 64 years","Total","Percentage","11.2"
"2016","Iceland","Females","From 15 to 64 years","Total","Percentage","12.8"
"2016","Norway","Total","From 15 to 64 years","Total","Percentage","8.8"
"2016","Norway","Males","From 15 to 64 years","Total","Percentage","7.3"
"2016","Norway","Females","From 15 to 64 years","Total","Percentage","10.3"
"2016","Switzerland","Total","From 15 to 64 years","Total","Percentage","13.3"
"2016","Switzerland","Males","From 15 to 64 years","Total","Percentage","13.3"
"2016","Switzerland","Females","From 15 to 64 years","Total","Percentage","13.3"
"2016","United Kingdom","Total","From 15 to 64 years","Total","Percentage","5.9"
"2016","United Kingdom","Males","From 15 to 64 years","Total","Percentage","5.4"
"2016","United Kingdom","Females","From 15 to 64 years","Total","Percentage","6.5"
"2016","Montenegro","Total","From 15 to 64 years","Total","Percentage","34.0"
"2016","Montenegro","Males","From 15 to 64 years","Total","Percentage","35.5"
"2016","Montenegro","Females","From 15 to 64 years","Total","Percentage","32.3"
"2016","North Macedonia","Total","From 15 to 64 years","Total","Percentage","13.5"
"2016","North Macedonia","Males","From 15 to 64 years","Total","Percentage","14.8"
"2016","North Macedonia","Females","From 15 to 64 years","Total","Percentage","11.7"
"2016","Serbia","Total","From 15 to 64 years","Total","Percentage","23.6"
"2016","Serbia","Males","From 15 to 64 years","Total","Percentage","25.7"
"2016","Serbia","Females","From 15 to 64 years","Total","Percentage","21.3"
"2016","Turkey","Total","From 15 to 64 years","Total","Percentage","13.2"
"2016","Turkey","Males","From 15 to 64 years","Total","Percentage","13.7"
"2016","Turkey","Females","From 15 to 64 years","Total","Percentage","11.9"
"2017","European Union - 27 countries (from 2020)","Total","From 15 to 64 years","Total","Percentage","15.7"
"2017","European Union - 27 countries (from 2020)","Males","From 15 to 64 years","Total","Percentage","15.2"
"2017","European Union - 27 countries (from 2020)","Females","From 15 to 64 years","Total","Percentage","16.3"
"2017","European Union - 28 countries (2013-2020)","Total","From 15 to 64 years","Total","Percentage","14.3"
"2017","European Union - 28 countries (2013-2020)","Males","From 15 to 64 years","Total","Percentage","13.8"
"2017","European Union - 28 countries (2013-2020)","Females","From 15 to 64 years","Total","Percentage","14.8"
"2017","European Union - 15 countries (1995-2004)","Total","From 15 to 64 years","Total","Percentage","14.5"
"2017","European Union - 15 countries (1995-2004)","Males","From 15 to 64 years","Total","Percentage","14.0"
"2017","European Union - 15 countries (1995-2004)","Females","From 15 to 64 years","Total","Percentage","15.0"
"2017","Euro area - 19 countries  (from 2015)","Total","From 15 to 64 years","Total","Percentage","16.1"
"2017","Euro area - 19 countries  (from 2015)","Males","From 15 to 64 years","Total","Percentage","15.6"
"2017","Euro area - 19 countries  (from 2015)","Females","From 15 to 64 years","Total","Percentage","16.5"
"2017","Belgium","Total","From 15 to 64 years","Total","Percentage","10.4"
"2017","Belgium","Males","From 15 to 64 years","Total","Percentage","9.7"
"2017","Belgium","Females","From 15 to 64 years","Total","Percentage","11.2"
"2017","Bulgaria","Total","From 15 to 64 years","Total","Percentage","4.4"
"2017","Bulgaria","Males","From 15 to 64 years","Total","Percentage","4.9"
"2017","Bulgaria","Females","From 15 to 64 years","Total","Percentage","3.9"
"2017","Czechia","Total","From 15 to 64 years","Total","Percentage","9.6"
"2017","Czechia","Males","From 15 to 64 years","Total","Percentage","7.8"
