"TIME","GEO","ISCED11","AGE","SEX","Value"
"2018","Estonia","All ISCED 2011 levels ","18 years or over","Total","26.2"
"2018","Estonia","All ISCED 2011 levels ","18 years or over","Males","23.2"
"2018","Estonia","All ISCED 2011 levels ","18 years or over","Females","28.7"
"2018","Estonia","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Total","45.3"
"2018","Estonia","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Males","38.0"
"2018","Estonia","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Females","53.2"
"2018","Estonia","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Total","28.6"
"2018","Estonia","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Males","23.9"
"2018","Estonia","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Females","33.6"
"2018","Estonia","Tertiary education (levels 5-8)","18 years or over","Total","14.9"
"2018","Estonia","Tertiary education (levels 5-8)","18 years or over","Males","12.9"
"2018","Estonia","Tertiary education (levels 5-8)","18 years or over","Females","16.1"
"2018","Ireland","All ISCED 2011 levels ","18 years or over","Total","20.0"
"2018","Ireland","All ISCED 2011 levels ","18 years or over","Males","18.2"
"2018","Ireland","All ISCED 2011 levels ","18 years or over","Females","21.7"
"2018","Ireland","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Total","35.6"
"2018","Ireland","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Males","31.3"
"2018","Ireland","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Females","40.5"
"2018","Ireland","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Total","21.6"
"2018","Ireland","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Males","19.5"
"2018","Ireland","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Females","23.4"
"2018","Ireland","Tertiary education (levels 5-8)","18 years or over","Total","10.7"
"2018","Ireland","Tertiary education (levels 5-8)","18 years or over","Males","9.7"
"2018","Ireland","Tertiary education (levels 5-8)","18 years or over","Females","11.7"
"2018","Greece","All ISCED 2011 levels ","18 years or over","Total","31.3"
"2018","Greece","All ISCED 2011 levels ","18 years or over","Males","30.0"
"2018","Greece","All ISCED 2011 levels ","18 years or over","Females","32.4"
"2018","Greece","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Total","38.1"
"2018","Greece","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Males","38.7"
"2018","Greece","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Females","37.7"
"2018","Greece","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Total","34.0"
"2018","Greece","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Males","32.3"
"2018","Greece","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Females","35.8"
"2018","Greece","Tertiary education (levels 5-8)","18 years or over","Total","17.2"
"2018","Greece","Tertiary education (levels 5-8)","18 years or over","Males","15.2"
"2018","Greece","Tertiary education (levels 5-8)","18 years or over","Females","19.2"
"2018","Spain","All ISCED 2011 levels ","18 years or over","Total","25.3"
"2018","Spain","All ISCED 2011 levels ","18 years or over","Males","24.4"
"2018","Spain","All ISCED 2011 levels ","18 years or over","Females","26.2"
"2018","Spain","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Total","33.5"
"2018","Spain","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Males","33.2"
"2018","Spain","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Females","33.8"
"2018","Spain","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Total","25.5"
"2018","Spain","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Males","22.7"
"2018","Spain","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Females","28.3"
"2018","Spain","Tertiary education (levels 5-8)","18 years or over","Total","12.6"
"2018","Spain","Tertiary education (levels 5-8)","18 years or over","Males","11.9"
"2018","Spain","Tertiary education (levels 5-8)","18 years or over","Females","13.2"
"2018","France","All ISCED 2011 levels ","18 years or over","Total","15.6"
"2018","France","All ISCED 2011 levels ","18 years or over","Males","14.9"
"2018","France","All ISCED 2011 levels ","18 years or over","Females","16.3"
"2018","France","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Total","23.4"
"2018","France","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Males","22.4"
"2018","France","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Females","24.3"
"2018","France","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Total","15.5"
"2018","France","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Males","14.6"
"2018","France","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Females","16.5"
"2018","France","Tertiary education (levels 5-8)","18 years or over","Total","8.5"
"2018","France","Tertiary education (levels 5-8)","18 years or over","Males","8.5"
"2018","France","Tertiary education (levels 5-8)","18 years or over","Females","8.4"
"2018","Croatia","All ISCED 2011 levels ","18 years or over","Total","25.1"
"2018","Croatia","All ISCED 2011 levels ","18 years or over","Males","23.5"
"2018","Croatia","All ISCED 2011 levels ","18 years or over","Females","26.5"
"2018","Croatia","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Total","47.1"
"2018","Croatia","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Males","47.2"
"2018","Croatia","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Females","47.0"
"2018","Croatia","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Total","21.7"
"2018","Croatia","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Males","21.8"
"2018","Croatia","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Females","21.7"
"2018","Croatia","Tertiary education (levels 5-8)","18 years or over","Total","7.6"
"2018","Croatia","Tertiary education (levels 5-8)","18 years or over","Males","6.7"
"2018","Croatia","Tertiary education (levels 5-8)","18 years or over","Females","8.3"
"2018","Italy","All ISCED 2011 levels ","18 years or over","Total","26.6"
"2018","Italy","All ISCED 2011 levels ","18 years or over","Males","25.1"
"2018","Italy","All ISCED 2011 levels ","18 years or over","Females","28.1"
"2018","Italy","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Total","34.4"
"2018","Italy","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Males","33.4"
"2018","Italy","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Females","35.2"
"2018","Italy","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Total","22.3"
"2018","Italy","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Males","20.0"
"2018","Italy","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Females","24.7"
"2018","Italy","Tertiary education (levels 5-8)","18 years or over","Total","14.5"
"2018","Italy","Tertiary education (levels 5-8)","18 years or over","Males","14.0"
"2018","Italy","Tertiary education (levels 5-8)","18 years or over","Females","14.9"
"2018","Cyprus","All ISCED 2011 levels ","18 years or over","Total","23.5"
"2018","Cyprus","All ISCED 2011 levels ","18 years or over","Males","22.3"
"2018","Cyprus","All ISCED 2011 levels ","18 years or over","Females","24.7"
"2018","Cyprus","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Total","38.6"
"2018","Cyprus","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Males","38.9"
"2018","Cyprus","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Females","38.3"
"2018","Cyprus","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Total","24.4"
"2018","Cyprus","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Males","21.1"
"2018","Cyprus","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Females","27.9"
"2018","Cyprus","Tertiary education (levels 5-8)","18 years or over","Total","10.4"
"2018","Cyprus","Tertiary education (levels 5-8)","18 years or over","Males","10.4"
"2018","Cyprus","Tertiary education (levels 5-8)","18 years or over","Females","10.5"
"2018","Latvia","All ISCED 2011 levels ","18 years or over","Total","30.1"
"2018","Latvia","All ISCED 2011 levels ","18 years or over","Males","26.3"
"2018","Latvia","All ISCED 2011 levels ","18 years or over","Females","33.0"
"2018","Latvia","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Total","53.1"
"2018","Latvia","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Males","48.5"
"2018","Latvia","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Females","57.5"
"2018","Latvia","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Total","32.6"
"2018","Latvia","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Males","25.8"
"2018","Latvia","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Females","38.8"
"2018","Latvia","Tertiary education (levels 5-8)","18 years or over","Total","13.4"
"2018","Latvia","Tertiary education (levels 5-8)","18 years or over","Males","11.0"
"2018","Latvia","Tertiary education (levels 5-8)","18 years or over","Females","14.6"
"2018","Lithuania","All ISCED 2011 levels ","18 years or over","Total","28.4"
"2018","Lithuania","All ISCED 2011 levels ","18 years or over","Males","24.7"
"2018","Lithuania","All ISCED 2011 levels ","18 years or over","Females","31.5"
"2018","Lithuania","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Total","51.9"
"2018","Lithuania","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Males","43.9"
"2018","Lithuania","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Females","57.6"
"2018","Lithuania","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Total","32.0"
"2018","Lithuania","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Males","28.4"
"2018","Lithuania","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Females","35.4"
"2018","Lithuania","Tertiary education (levels 5-8)","18 years or over","Total","12.5"
"2018","Lithuania","Tertiary education (levels 5-8)","18 years or over","Males","8.5"
"2018","Lithuania","Tertiary education (levels 5-8)","18 years or over","Females","15.1"
"2018","Luxembourg","All ISCED 2011 levels ","18 years or over","Total","19.5"
"2018","Luxembourg","All ISCED 2011 levels ","18 years or over","Males","17.5"
"2018","Luxembourg","All ISCED 2011 levels ","18 years or over","Females","21.5"
"2018","Luxembourg","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Total","25.9"
"2018","Luxembourg","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Males","23.2"
"2018","Luxembourg","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Females","28.2"
"2018","Luxembourg","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Total","18.8"
"2018","Luxembourg","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Males","18.7"
"2018","Luxembourg","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Females","19.0"
"2018","Luxembourg","Tertiary education (levels 5-8)","18 years or over","Total","13.6"
"2018","Luxembourg","Tertiary education (levels 5-8)","18 years or over","Males","10.3"
"2018","Luxembourg","Tertiary education (levels 5-8)","18 years or over","Females","16.9"
"2018","Hungary","All ISCED 2011 levels ","18 years or over","Total","18.0"
"2018","Hungary","All ISCED 2011 levels ","18 years or over","Males","17.2"
"2018","Hungary","All ISCED 2011 levels ","18 years or over","Females","18.7"
"2018","Hungary","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Total","37.1"
"2018","Hungary","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Males","41.9"
"2018","Hungary","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Females","34.2"
"2018","Hungary","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Total","15.6"
"2018","Hungary","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Males","13.9"
"2018","Hungary","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Females","17.4"
"2018","Hungary","Tertiary education (levels 5-8)","18 years or over","Total","6.5"
"2018","Hungary","Tertiary education (levels 5-8)","18 years or over","Males","7.4"
"2018","Hungary","Tertiary education (levels 5-8)","18 years or over","Females","5.8"
"2018","Malta","All ISCED 2011 levels ","18 years or over","Total","18.2"
"2018","Malta","All ISCED 2011 levels ","18 years or over","Males","16.3"
"2018","Malta","All ISCED 2011 levels ","18 years or over","Females","20.2"
"2018","Malta","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Total","26.5"
"2018","Malta","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Males","23.1"
"2018","Malta","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Females","30.0"
"2018","Malta","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Total","11.5"
"2018","Malta","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Males","11.2"
"2018","Malta","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Females","11.9"
"2018","Malta","Tertiary education (levels 5-8)","18 years or over","Total","4.4"
"2018","Malta","Tertiary education (levels 5-8)","18 years or over","Males","3.7"
"2018","Malta","Tertiary education (levels 5-8)","18 years or over","Females","5.0"
"2018","Netherlands","All ISCED 2011 levels ","18 years or over","Total","16.8"
"2018","Netherlands","All ISCED 2011 levels ","18 years or over","Males","16.2"
"2018","Netherlands","All ISCED 2011 levels ","18 years or over","Females","17.3"
"2018","Netherlands","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Total","21.9"
"2018","Netherlands","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Males","22.2"
"2018","Netherlands","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Females","21.7"
"2018","Netherlands","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Total","18.8"
"2018","Netherlands","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Males","18.4"
"2018","Netherlands","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Females","19.1"
"2018","Netherlands","Tertiary education (levels 5-8)","18 years or over","Total","11.2"
"2018","Netherlands","Tertiary education (levels 5-8)","18 years or over","Males","10.4"
"2018","Netherlands","Tertiary education (levels 5-8)","18 years or over","Females","12.0"
"2018","Austria","All ISCED 2011 levels ","18 years or over","Total","16.6"
"2018","Austria","All ISCED 2011 levels ","18 years or over","Males","15.0"
"2018","Austria","All ISCED 2011 levels ","18 years or over","Females","18.0"
"2018","Austria","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Total","27.3"
"2018","Austria","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Males","26.3"
"2018","Austria","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Females","27.9"
"2018","Austria","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Total","14.7"
"2018","Austria","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Males","14.3"
"2018","Austria","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Females","15.1"
"2018","Austria","Tertiary education (levels 5-8)","18 years or over","Total","13.1"
"2018","Austria","Tertiary education (levels 5-8)","18 years or over","Males","11.6"
"2018","Austria","Tertiary education (levels 5-8)","18 years or over","Females","14.7"
"2018","Poland","All ISCED 2011 levels ","18 years or over","Total","19.5"
"2018","Poland","All ISCED 2011 levels ","18 years or over","Males","18.8"
"2018","Poland","All ISCED 2011 levels ","18 years or over","Females","20.0"
"2018","Poland","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Total","35.8"
"2018","Poland","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Males","34.5"
"2018","Poland","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Females","36.7"
"2018","Poland","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Total","20.4"
"2018","Poland","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Males","19.2"
"2018","Poland","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Females","21.4"
"2018","Poland","Tertiary education (levels 5-8)","18 years or over","Total","6.6"
"2018","Poland","Tertiary education (levels 5-8)","18 years or over","Males","6.7"
"2018","Poland","Tertiary education (levels 5-8)","18 years or over","Females","6.4"
"2018","Portugal","All ISCED 2011 levels ","18 years or over","Total","21.5"
"2018","Portugal","All ISCED 2011 levels ","18 years or over","Males","20.9"
"2018","Portugal","All ISCED 2011 levels ","18 years or over","Females","22.1"
"2018","Portugal","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Total","27.7"
"2018","Portugal","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Males","26.1"
"2018","Portugal","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Females","29.1"
"2018","Portugal","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Total","17.3"
"2018","Portugal","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Males","16.0"
"2018","Portugal","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Females","18.7"
"2018","Portugal","Tertiary education (levels 5-8)","18 years or over","Total","6.8"
"2018","Portugal","Tertiary education (levels 5-8)","18 years or over","Males","7.5"
"2018","Portugal","Tertiary education (levels 5-8)","18 years or over","Females","6.3"
"2018","Romania","All ISCED 2011 levels ","18 years or over","Total","31.2"
"2018","Romania","All ISCED 2011 levels ","18 years or over","Males","29.3"
"2018","Romania","All ISCED 2011 levels ","18 years or over","Females","32.9"
"2018","Romania","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Total","54.5"
"2018","Romania","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Males","55.2"
"2018","Romania","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Females","54.0"
"2018","Romania","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Total","24.9"
"2018","Romania","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Males","25.0"
"2018","Romania","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Females","24.8"
"2018","Romania","Tertiary education (levels 5-8)","18 years or over","Total","5.9"
"2018","Romania","Tertiary education (levels 5-8)","18 years or over","Males","4.9"
"2018","Romania","Tertiary education (levels 5-8)","18 years or over","Females","6.8"
"2018","Slovenia","All ISCED 2011 levels ","18 years or over","Total","16.9"
"2018","Slovenia","All ISCED 2011 levels ","18 years or over","Males","15.6"
"2018","Slovenia","All ISCED 2011 levels ","18 years or over","Females","18.2"
"2018","Slovenia","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Total","34.7"
"2018","Slovenia","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Males","30.5"
"2018","Slovenia","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Females","37.4"
"2018","Slovenia","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Total","16.4"
"2018","Slovenia","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Males","15.7"
"2018","Slovenia","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Females","17.3"
"2018","Slovenia","Tertiary education (levels 5-8)","18 years or over","Total","6.4"
"2018","Slovenia","Tertiary education (levels 5-8)","18 years or over","Males","6.5"
"2018","Slovenia","Tertiary education (levels 5-8)","18 years or over","Females","6.4"
"2018","Slovakia","All ISCED 2011 levels ","18 years or over","Total","14.6"
"2018","Slovakia","All ISCED 2011 levels ","18 years or over","Males","14.0"
"2018","Slovakia","All ISCED 2011 levels ","18 years or over","Females","15.1"
"2018","Slovakia","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Total","34.9"
"2018","Slovakia","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Males","40.7"
"2018","Slovakia","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Females","31.6"
"2018","Slovakia","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Total","13.0"
"2018","Slovakia","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Males","12.5"
"2018","Slovakia","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Females","13.4"
"2018","Slovakia","Tertiary education (levels 5-8)","18 years or over","Total","7.5"
"2018","Slovakia","Tertiary education (levels 5-8)","18 years or over","Males","6.3"
"2018","Slovakia","Tertiary education (levels 5-8)","18 years or over","Females","8.3"
"2018","Finland","All ISCED 2011 levels ","18 years or over","Total","16.1"
"2018","Finland","All ISCED 2011 levels ","18 years or over","Males","15.7"
"2018","Finland","All ISCED 2011 levels ","18 years or over","Females","16.4"
"2018","Finland","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Total","25.4"
"2018","Finland","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Males","22.2"
"2018","Finland","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Females","28.6"
"2018","Finland","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Total","18.3"
"2018","Finland","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Males","17.9"
"2018","Finland","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Females","18.8"
"2018","Finland","Tertiary education (levels 5-8)","18 years or over","Total","6.9"
"2018","Finland","Tertiary education (levels 5-8)","18 years or over","Males","7.1"
"2018","Finland","Tertiary education (levels 5-8)","18 years or over","Females","6.7"
"2018","Sweden","All ISCED 2011 levels ","18 years or over","Total","16.4"
"2018","Sweden","All ISCED 2011 levels ","18 years or over","Males","15.0"
"2018","Sweden","All ISCED 2011 levels ","18 years or over","Females","17.8"
"2018","Sweden","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Total","27.8"
"2018","Sweden","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Males","24.6"
"2018","Sweden","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Females","31.0"
"2018","Sweden","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Total","14.0"
"2018","Sweden","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Males","12.6"
"2018","Sweden","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Females","15.7"
"2018","Sweden","Tertiary education (levels 5-8)","18 years or over","Total","11.3"
"2018","Sweden","Tertiary education (levels 5-8)","18 years or over","Males","11.3"
"2018","Sweden","Tertiary education (levels 5-8)","18 years or over","Females","11.3"
"2018","Iceland","All ISCED 2011 levels ","18 years or over","Total","10.6"
"2018","Iceland","All ISCED 2011 levels ","18 years or over","Males","10.2"
"2018","Iceland","All ISCED 2011 levels ","18 years or over","Females","10.9"
"2018","Iceland","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Total","13.2"
"2018","Iceland","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Males","13.4"
"2018","Iceland","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Females","13.0"
"2018","Iceland","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Total","11.7"
"2018","Iceland","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Males","10.6"
"2018","Iceland","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Females","13.1"
"2018","Iceland","Tertiary education (levels 5-8)","18 years or over","Total","7.2"
"2018","Iceland","Tertiary education (levels 5-8)","18 years or over","Males","6.9"
"2018","Iceland","Tertiary education (levels 5-8)","18 years or over","Females","7.5"
"2018","Norway","All ISCED 2011 levels ","18 years or over","Total","16.0"
"2018","Norway","All ISCED 2011 levels ","18 years or over","Males","14.8"
"2018","Norway","All ISCED 2011 levels ","18 years or over","Females","17.2"
"2018","Norway","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Total","27.8"
"2018","Norway","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Males","26.4"
"2018","Norway","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Females","29.4"
"2018","Norway","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Total","14.7"
"2018","Norway","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Males","12.6"
"2018","Norway","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Females","17.0"
"2018","Norway","Tertiary education (levels 5-8)","18 years or over","Total","10.1"
"2018","Norway","Tertiary education (levels 5-8)","18 years or over","Males","9.7"
"2018","Norway","Tertiary education (levels 5-8)","18 years or over","Females","10.4"
"2018","Switzerland","All ISCED 2011 levels ","18 years or over","Total","16.6"
"2018","Switzerland","All ISCED 2011 levels ","18 years or over","Males","15.4"
"2018","Switzerland","All ISCED 2011 levels ","18 years or over","Females","17.8"
"2018","Switzerland","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Total","30.5"
"2018","Switzerland","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Males","28.7"
"2018","Switzerland","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Females","31.8"
"2018","Switzerland","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Total","17.3"
"2018","Switzerland","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Males","17.1"
"2018","Switzerland","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Females","17.5"
"2018","Switzerland","Tertiary education (levels 5-8)","18 years or over","Total","9.3"
"2018","Switzerland","Tertiary education (levels 5-8)","18 years or over","Males","8.8"
"2018","Switzerland","Tertiary education (levels 5-8)","18 years or over","Females","10.0"
"2018","United Kingdom","All ISCED 2011 levels ","18 years or over","Total","22.0"
"2018","United Kingdom","All ISCED 2011 levels ","18 years or over","Males","20.2"
"2018","United Kingdom","All ISCED 2011 levels ","18 years or over","Females","23.8"
"2018","United Kingdom","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Total","33.8"
"2018","United Kingdom","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Males","31.0"
"2018","United Kingdom","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Females","36.6"
"2018","United Kingdom","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Total","23.6"
"2018","United Kingdom","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Males","20.0"
"2018","United Kingdom","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Females","27.1"
"2018","United Kingdom","Tertiary education (levels 5-8)","18 years or over","Total","13.2"
"2018","United Kingdom","Tertiary education (levels 5-8)","18 years or over","Males","12.8"
"2018","United Kingdom","Tertiary education (levels 5-8)","18 years or over","Females","13.6"
"2018","Montenegro","All ISCED 2011 levels ","18 years or over","Total","28.5"
"2018","Montenegro","All ISCED 2011 levels ","18 years or over","Males","28.7"
"2018","Montenegro","All ISCED 2011 levels ","18 years or over","Females","28.3"
"2018","Montenegro","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Total","49.7"
"2018","Montenegro","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Males","57.4"
"2018","Montenegro","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Females","45.8"
"2018","Montenegro","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Total","27.7"
"2018","Montenegro","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Males","28.4"
"2018","Montenegro","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Females","27.0"
