"TIME","GEO","UNIT","NA_ITEM","Value"
"2015","Greece","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","83.7"
"2015","Spain","Current prices, euro per capita","Gross domestic product at market prices","23,220"
"2015","Spain","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","100.2"
"2015","France","Current prices, euro per capita","Gross domestic product at market prices","33,020"
"2015","France","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","102.8"
"2015","Croatia","Current prices, euro per capita","Gross domestic product at market prices","10,600"
"2015","Croatia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","101.1"
"2015","Italy","Current prices, euro per capita","Gross domestic product at market prices","27,260"
"2015","Italy","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","95.2"
"2015","Cyprus","Current prices, euro per capita","Gross domestic product at market prices","21,100"
"2015","Cyprus","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","89.8"
"2015","Latvia","Current prices, euro per capita","Gross domestic product at market prices","12,420"
"2015","Latvia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","126.6"
"2015","Lithuania","Current prices, euro per capita","Gross domestic product at market prices","12,860"
"2015","Lithuania","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","128.4"
"2015","Luxembourg","Current prices, euro per capita","Gross domestic product at market prices","91,440"
"2015","Luxembourg","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","102.7"
"2015","Hungary","Current prices, euro per capita","Gross domestic product at market prices","11,450"
"2015","Hungary","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","112.6"
"2015","Malta","Current prices, euro per capita","Gross domestic product at market prices","22,450"
"2015","Malta","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","121.1"
"2015","Netherlands","Current prices, euro per capita","Gross domestic product at market prices","40,730"
"2015","Netherlands","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","101.8"
"2015","Austria","Current prices, euro per capita","Gross domestic product at market prices","39,890"
"2015","Austria","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","102.1"
"2015","Poland","Current prices, euro per capita","Gross domestic product at market prices","11,190"
"2015","Poland","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","115.9"
"2015","Portugal","Current prices, euro per capita","Gross domestic product at market prices","17,350"
"2015","Portugal","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","97.9"
"2015","Romania","Current prices, euro per capita","Gross domestic product at market prices","8,080"
"2015","Romania","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","117.6"
"2015","Slovenia","Current prices, euro per capita","Gross domestic product at market prices","18,830"
"2015","Slovenia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","101.4"
"2015","Slovakia","Current prices, euro per capita","Gross domestic product at market prices","14,710"
"2015","Slovakia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","113.7"
"2015","Finland","Current prices, euro per capita","Gross domestic product at market prices","38,570"
"2015","Finland","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","98.2"
"2015","Sweden","Current prices, euro per capita","Gross domestic product at market prices","46,480"
"2015","Sweden","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","106.6"
"2015","Iceland","Current prices, euro per capita","Gross domestic product at market prices","47,750"
"2015","Iceland","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","109.9"
"2015","Liechtenstein","Current prices, euro per capita","Gross domestic product at market prices","148,440"
"2015","Liechtenstein","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"2015","Norway","Current prices, euro per capita","Gross domestic product at market prices","66,980"
"2015","Norway","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","102.6"
"2015","Switzerland","Current prices, euro per capita","Gross domestic product at market prices","76,400"
"2015","Switzerland","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","103.5"
"2015","United Kingdom","Current prices, euro per capita","Gross domestic product at market prices","40,620"
"2015","United Kingdom","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","106.5"
"2015","Montenegro","Current prices, euro per capita","Gross domestic product at market prices","5,870"
"2015","Montenegro","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","108.9"
"2015","North Macedonia","Current prices, euro per capita","Gross domestic product at market prices","4,380"
"2015","North Macedonia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","112.0"
"2015","Albania","Current prices, euro per capita","Gross domestic product at market prices","3,560"
"2015","Albania","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"2015","Serbia","Current prices, euro per capita","Gross domestic product at market prices","5,040"
"2015","Serbia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","107.4"
"2015","Turkey","Current prices, euro per capita","Gross domestic product at market prices","9,930"
"2015","Turkey","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","131.6"
"2015","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, euro per capita","Gross domestic product at market prices",":"
"2015","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"2016","European Union - 27 countries (from 2020)","Current prices, euro per capita","Gross domestic product at market prices","28,160"
"2016","European Union - 27 countries (from 2020)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","106.0"
"2016","European Union - 28 countries (2013-2020)","Current prices, euro per capita","Gross domestic product at market prices","29,310"
"2016","European Union - 28 countries (2013-2020)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","106.3"
"2016","European Union - 15 countries (1995-2004)","Current prices, euro per capita","Gross domestic product at market prices","33,850"
"2016","European Union - 15 countries (1995-2004)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","104.8"
"2016","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Current prices, euro per capita","Gross domestic product at market prices","31,790"
"2016","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","104.3"
"2016","Euro area - 19 countries  (from 2015)","Current prices, euro per capita","Gross domestic product at market prices","31,790"
"2016","Euro area - 19 countries  (from 2015)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","104.3"
"2016","Euro area - 12 countries (2001-2006)","Current prices, euro per capita","Gross domestic product at market prices","32,520"
"2016","Euro area - 12 countries (2001-2006)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","104.0"
"2016","Belgium","Current prices, euro per capita","Gross domestic product at market prices","37,960"
"2016","Belgium","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","103.9"
"2016","Bulgaria","Current prices, euro per capita","Gross domestic product at market prices","6,820"
"2016","Bulgaria","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","119.8"
"2016","Czechia","Current prices, euro per capita","Gross domestic product at market prices","16,790"
"2016","Czechia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","111.0"
"2016","Denmark","Current prices, euro per capita","Gross domestic product at market prices","49,420"
"2016","Denmark","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","106.6"
"2016","Germany (until 1990 former territory of the FRG)","Current prices, euro per capita","Gross domestic product at market prices","38,070"
"2016","Germany (until 1990 former territory of the FRG)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","108.4"
"2016","Estonia","Current prices, euro per capita","Gross domestic product at market prices","16,670"
"2016","Estonia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","123.1"
"2016","Ireland","Current prices, euro per capita","Gross domestic product at market prices","57,020"
"2016","Ireland","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","135.8"
"2016","Greece","Current prices, euro per capita","Gross domestic product at market prices","16,170"
"2016","Greece","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","83.6"
"2016","Spain","Current prices, euro per capita","Gross domestic product at market prices","23,980"
"2016","Spain","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","103.1"
"2016","France","Current prices, euro per capita","Gross domestic product at market prices","33,430"
"2016","France","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","103.5"
"2016","Croatia","Current prices, euro per capita","Gross domestic product at market prices","11,170"
"2016","Croatia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","105.5"
"2016","Italy","Current prices, euro per capita","Gross domestic product at market prices","27,970"
"2016","Italy","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","96.6"
"2016","Cyprus","Current prices, euro per capita","Gross domestic product at market prices","22,230"
"2016","Cyprus","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","95.2"
"2016","Latvia","Current prices, euro per capita","Gross domestic product at market prices","12,940"
"2016","Latvia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","130.8"
"2016","Lithuania","Current prices, euro per capita","Gross domestic product at market prices","13,560"
"2016","Lithuania","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","133.3"
"2016","Luxembourg","Current prices, euro per capita","Gross domestic product at market prices","93,930"
"2016","Luxembourg","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","104.7"
"2016","Hungary","Current prices, euro per capita","Gross domestic product at market prices","11,830"
"2016","Hungary","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","115.3"
"2016","Malta","Current prices, euro per capita","Gross domestic product at market prices","23,200"
"2016","Malta","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","123.2"
"2016","Netherlands","Current prices, euro per capita","Gross domestic product at market prices","41,590"
"2016","Netherlands","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","103.5"
"2016","Austria","Current prices, euro per capita","Gross domestic product at market prices","40,920"
"2016","Austria","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","102.8"
"2016","Poland","Current prices, euro per capita","Gross domestic product at market prices","11,110"
"2016","Poland","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","119.6"
"2016","Portugal","Current prices, euro per capita","Gross domestic product at market prices","18,060"
"2016","Portugal","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","100.2"
"2016","Romania","Current prices, euro per capita","Gross domestic product at market prices","8,630"
"2016","Romania","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","123.8"
"2016","Slovenia","Current prices, euro per capita","Gross domestic product at market prices","19,590"
"2016","Slovenia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","104.5"
"2016","Slovakia","Current prices, euro per capita","Gross domestic product at market prices","14,920"
"2016","Slovakia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","115.9"
"2016","Finland","Current prices, euro per capita","Gross domestic product at market prices","39,580"
"2016","Finland","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","100.7"
"2016","Sweden","Current prices, euro per capita","Gross domestic product at market prices","46,990"
"2016","Sweden","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","107.4"
"2016","Iceland","Current prices, euro per capita","Gross domestic product at market prices","56,070"
"2016","Iceland","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","115.2"
"2016","Liechtenstein","Current prices, euro per capita","Gross domestic product at market prices","147,270"
"2016","Liechtenstein","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"2016","Norway","Current prices, euro per capita","Gross domestic product at market prices","63,690"
"2016","Norway","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","102.8"
"2016","Switzerland","Current prices, euro per capita","Gross domestic product at market prices","75,090"
"2016","Switzerland","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","104.5"
"2016","United Kingdom","Current prices, euro per capita","Gross domestic product at market prices","37,080"
"2016","United Kingdom","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","107.5"
"2016","Montenegro","Current prices, euro per capita","Gross domestic product at market prices","6,350"
"2016","Montenegro","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","112.1"
"2016","North Macedonia","Current prices, euro per capita","Gross domestic product at market prices","4,660"
"2016","North Macedonia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","115.1"
"2016","Albania","Current prices, euro per capita","Gross domestic product at market prices","3,730"
"2016","Albania","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"2016","Serbia","Current prices, euro per capita","Gross domestic product at market prices","5,210"
"2016","Serbia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","111.5"
"2016","Turkey","Current prices, euro per capita","Gross domestic product at market prices","9,910"
"2016","Turkey","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","134.2"
"2016","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, euro per capita","Gross domestic product at market prices",":"
"2016","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"2017","European Union - 27 countries (from 2020)","Current prices, euro per capita","Gross domestic product at market prices","29,280"
"2017","European Union - 27 countries (from 2020)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","108.8"
"2017","European Union - 28 countries (2013-2020)","Current prices, euro per capita","Gross domestic product at market prices","30,110"
"2017","European Union - 28 countries (2013-2020)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","108.9"
"2017","European Union - 15 countries (1995-2004)","Current prices, euro per capita","Gross domestic product at market prices","34,560"
"2017","European Union - 15 countries (1995-2004)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","107.0"
"2017","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Current prices, euro per capita","Gross domestic product at market prices","32,900"
"2017","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","106.8"
"2017","Euro area - 19 countries  (from 2015)","Current prices, euro per capita","Gross domestic product at market prices","32,900"
"2017","Euro area - 19 countries  (from 2015)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","106.8"
"2017","Euro area - 12 countries (2001-2006)","Current prices, euro per capita","Gross domestic product at market prices","33,630"
"2017","Euro area - 12 countries (2001-2006)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","106.4"
"2017","Belgium","Current prices, euro per capita","Gross domestic product at market prices","39,120"
"2017","Belgium","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","105.1"
"2017","Bulgaria","Current prices, euro per capita","Gross domestic product at market prices","7,400"
"2017","Bulgaria","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","124.9"
"2017","Czechia","Current prices, euro per capita","Gross domestic product at market prices","18,330"
"2017","Czechia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","116.5"
"2017","Denmark","Current prices, euro per capita","Gross domestic product at market prices","51,140"
"2017","Denmark","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","108.9"
"2017","Germany (until 1990 former territory of the FRG)","Current prices, euro per capita","Gross domestic product at market prices","39,440"
"2017","Germany (until 1990 former territory of the FRG)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","110.8"
"2017","Estonia","Current prices, euro per capita","Gross domestic product at market prices","18,130"
"2017","Estonia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","129.9"
"2017","Ireland","Current prices, euro per capita","Gross domestic product at market prices","62,550"
"2017","Ireland","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","146.5"
"2017","Greece","Current prices, euro per capita","Gross domestic product at market prices","16,470"
"2017","Greece","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","84.9"
"2017","Spain","Current prices, euro per capita","Gross domestic product at market prices","24,970"
"2017","Spain","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","106.0"
"2017","France","Current prices, euro per capita","Gross domestic product at market prices","34,250"
"2017","France","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","105.5"
"2017","Croatia","Current prices, euro per capita","Gross domestic product at market prices","11,920"
"2017","Croatia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","110.3"
"2017","Italy","Current prices, euro per capita","Gross domestic product at market prices","28,690"
"2017","Italy","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","98.4"
"2017","Cyprus","Current prices, euro per capita","Gross domestic product at market prices","23,410"
"2017","Cyprus","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","99.1"
"2017","Latvia","Current prices, euro per capita","Gross domestic product at market prices","13,890"
"2017","Latvia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","136.3"
"2017","Lithuania","Current prices, euro per capita","Gross domestic product at market prices","14,950"
"2017","Lithuania","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","141.0"
"2017","Luxembourg","Current prices, euro per capita","Gross domestic product at market prices","95,170"
"2017","Luxembourg","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","104.3"
"2017","Hungary","Current prices, euro per capita","Gross domestic product at market prices","12,960"
"2017","Hungary","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","120.6"
"2017","Malta","Current prices, euro per capita","Gross domestic product at market prices","24,920"
"2017","Malta","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","129.4"
"2017","Netherlands","Current prices, euro per capita","Gross domestic product at market prices","43,090"
"2017","Netherlands","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","105.9"
"2017","Austria","Current prices, euro per capita","Gross domestic product at market prices","41,990"
"2017","Austria","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","104.6"
"2017","Poland","Current prices, euro per capita","Gross domestic product at market prices","12,170"
"2017","Poland","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","125.4"
"2017","Portugal","Current prices, euro per capita","Gross domestic product at market prices","19,020"
"2017","Portugal","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","103.9"
"2017","Romania","Current prices, euro per capita","Gross domestic product at market prices","9,580"
"2017","Romania","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","133.7"
"2017","Slovenia","Current prices, euro per capita","Gross domestic product at market prices","20,820"
"2017","Slovenia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","109.5"
"2017","Slovakia","Current prices, euro per capita","Gross domestic product at market prices","15,540"
"2017","Slovakia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","119.3"
"2017","Finland","Current prices, euro per capita","Gross domestic product at market prices","41,080"
"2017","Finland","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","103.7"
"2017","Sweden","Current prices, euro per capita","Gross domestic product at market prices","47,730"
"2017","Sweden","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","108.7"
"2017","Iceland","Current prices, euro per capita","Gross domestic product at market prices","63,840"
"2017","Iceland","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","117.2"
"2017","Liechtenstein","Current prices, euro per capita","Gross domestic product at market prices","150,490"
"2017","Liechtenstein","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"2017","Norway","Current prices, euro per capita","Gross domestic product at market prices","66,950"
"2017","Norway","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","104.4"
"2017","Switzerland","Current prices, euro per capita","Gross domestic product at market prices","73,830"
"2017","Switzerland","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","105.2"
"2017","United Kingdom","Current prices, euro per capita","Gross domestic product at market prices","35,730"
"2017","United Kingdom","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","108.7"
"2017","Montenegro","Current prices, euro per capita","Gross domestic product at market prices","6,910"
"2017","Montenegro","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","117.4"
"2017","North Macedonia","Current prices, euro per capita","Gross domestic product at market prices","4,840"
"2017","North Macedonia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","116.2"
"2017","Albania","Current prices, euro per capita","Gross domestic product at market prices","4,020"
"2017","Albania","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"2017","Serbia","Current prices, euro per capita","Gross domestic product at market prices","5,590"
"2017","Serbia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","114.5"
"2017","Turkey","Current prices, euro per capita","Gross domestic product at market prices","9,470"
"2017","Turkey","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","142.4"
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, euro per capita","Gross domestic product at market prices",":"
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"2018","European Union - 27 countries (from 2020)","Current prices, euro per capita","Gross domestic product at market prices","30,230"
"2018","European Union - 27 countries (from 2020)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","110.9"
"2018","European Union - 28 countries (2013-2020)","Current prices, euro per capita","Gross domestic product at market prices","31,030"
"2018","European Union - 28 countries (2013-2020)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","110.8"
"2018","European Union - 15 countries (1995-2004)","Current prices, euro per capita","Gross domestic product at market prices","35,460"
"2018","European Union - 15 countries (1995-2004)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","108.5"
"2018","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Current prices, euro per capita","Gross domestic product at market prices","33,900"
"2018","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","108.6"
"2018","Euro area - 19 countries  (from 2015)","Current prices, euro per capita","Gross domestic product at market prices","33,900"
"2018","Euro area - 19 countries  (from 2015)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","108.6"
"2018","Euro area - 12 countries (2001-2006)","Current prices, euro per capita","Gross domestic product at market prices","34,630"
"2018","Euro area - 12 countries (2001-2006)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","108.1"
"2018","Belgium","Current prices, euro per capita","Gross domestic product at market prices","40,290"
"2018","Belgium","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","106.6"
"2018","Bulgaria","Current prices, euro per capita","Gross domestic product at market prices","7,990"
"2018","Bulgaria","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","129.7"
"2018","Czechia","Current prices, euro per capita","Gross domestic product at market prices","19,850"
"2018","Czechia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","119.8"
"2018","Denmark","Current prices, euro per capita","Gross domestic product at market prices","52,190"
"2018","Denmark","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","110.7"
"2018","Germany (until 1990 former territory of the FRG)","Current prices, euro per capita","Gross domestic product at market prices","40,480"
"2018","Germany (until 1990 former territory of the FRG)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","111.8"
"2018","Estonia","Current prices, euro per capita","Gross domestic product at market prices","19,660"
"2018","Estonia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","135.2"
"2018","Ireland","Current prices, euro per capita","Gross domestic product at market prices","67,270"
"2018","Ireland","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","157.1"
"2018","Greece","Current prices, euro per capita","Gross domestic product at market prices","16,750"
"2018","Greece","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","86.4"
"2018","Spain","Current prices, euro per capita","Gross domestic product at market prices","25,770"
"2018","Spain","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","108.1"
"2018","France","Current prices, euro per capita","Gross domestic product at market prices","35,100"
"2018","France","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","107.1"
"2018","Croatia","Current prices, euro per capita","Gross domestic product at market prices","12,700"
"2018","Croatia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","114.4"
"2018","Italy","Current prices, euro per capita","Gross domestic product at market prices","29,290"
"2018","Italy","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","99.4"
"2018","Cyprus","Current prices, euro per capita","Gross domestic product at market prices","24,630"
"2018","Cyprus","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","103.1"
"2018","Latvia","Current prices, euro per capita","Gross domestic product at market prices","15,130"
"2018","Latvia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","142.9"
"2018","Lithuania","Current prices, euro per capita","Gross domestic product at market prices","16,240"
"2018","Lithuania","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","148.0"
"2018","Luxembourg","Current prices, euro per capita","Gross domestic product at market prices","98,640"
"2018","Luxembourg","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","105.4"
"2018","Hungary","Current prices, euro per capita","Gross domestic product at market prices","13,910"
"2018","Hungary","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","127.3"
"2018","Malta","Current prices, euro per capita","Gross domestic product at market prices","25,780"
"2018","Malta","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","131.0"
"2018","Netherlands","Current prices, euro per capita","Gross domestic product at market prices","44,920"
"2018","Netherlands","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","107.7"
"2018","Austria","Current prices, euro per capita","Gross domestic product at market prices","43,600"
"2018","Austria","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","106.8"
"2018","Poland","Current prices, euro per capita","Gross domestic product at market prices","12,960"
"2018","Poland","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","132.1"
"2018","Portugal","Current prices, euro per capita","Gross domestic product at market prices","19,950"
"2018","Portugal","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","107.1"
"2018","Romania","Current prices, euro per capita","Gross domestic product at market prices","10,500"
"2018","Romania","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","140.5"
"2018","Slovenia","Current prices, euro per capita","Gross domestic product at market prices","22,130"
"2018","Slovenia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","113.9"
"2018","Slovakia","Current prices, euro per capita","Gross domestic product at market prices","16,440"
"2018","Slovakia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","123.6"
"2018","Finland","Current prices, euro per capita","Gross domestic product at market prices","42,350"
"2018","Finland","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","104.9"
"2018","Sweden","Current prices, euro per capita","Gross domestic product at market prices","46,260"
"2018","Sweden","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","109.5"
"2018","Iceland","Current prices, euro per capita","Gross domestic product at market prices","62,870"
"2018","Iceland","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","119.3"
"2018","Liechtenstein","Current prices, euro per capita","Gross domestic product at market prices","150,130"
"2018","Liechtenstein","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"2018","Norway","Current prices, euro per capita","Gross domestic product at market prices","69,710"
"2018","Norway","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","104.9"
"2018","Switzerland","Current prices, euro per capita","Gross domestic product at market prices","73,180"
